#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 1.3750732505387297e-44
1020.0 8.655480878263312e-44
1030.0 3.912305393633483e-39
1040.0 1.0522264498709175e-41
1050.0 1.0042331179360342e-43
1060.0 5.888868612255296e-45
1070.0 3.481742100976031e-40
1080.0 8.327665986791631e-36
1090.0 4.5374267363523314e-39
1100.0 8.846230828524283e-41
1110.0 2.268380050159082e-34
1120.0 2.7750439113651618e-33
1130.0 8.925246745808344e-32
1140.0 1.2195810445847408e-31
1150.0 2.26164455525884e-33
1160.0 1.1826960343581304e-31
1170.0 1.3435569472947604e-31
1180.0 2.7204828391133638e-31
1190.0 6.54653599387812e-30
1200.0 1.9121860701856485e-30
1210.0 8.01755705751912e-30
1220.0 2.6934745883177385e-30
1230.0 1.927921894194733e-29
1240.0 8.62508537137303e-29
1250.0 1.0463357460032814e-28
1260.0 1.7127997746617854e-28
1270.0 2.3945990366694665e-28
1280.0 2.5296056232644e-28
1290.0 7.913282633291961e-28
1300.0 1.6721020135895102e-27
1310.0 3.1217328424197886e-27
1320.0 1.181875460098055e-26
1330.0 2.7604628026075616e-26
1340.0 3.491820973180173e-26
1350.0 6.211100743340382e-26
1360.0 9.482680778904165e-26
1370.0 1.189426388996285e-25
1380.0 1.7516131618208269e-25
1390.0 2.4793670411456023e-25
1400.0 1.9067208650609153e-25
1410.0 4.0213989893356415e-25
1420.0 6.740031767319813e-25
1430.0 8.865956427100994e-25
1440.0 1.0616565636571396e-24
1450.0 1.2363673096048815e-24
1460.0 9.49601882688807e-25
1470.0 2.2060078651465203e-24
1480.0 3.150343456905824e-24
1490.0 3.9407348392408504e-24
1500.0 5.3145794390509135e-24
1510.0 6.835442377480995e-24
1520.0 8.435959036150824e-24
1530.0 9.810140398359105e-24
1540.0 1.1434738454384629e-23
1550.0 1.3084969979925025e-23
1560.0 1.6802473964511415e-23
1570.0 1.4090993648053493e-23
1580.0 1.1124888871897003e-24
1590.0 5.77003303192133e-25
1600.0 5.0264592811828106e-24
1610.0 1.7206152805112296e-23
1620.0 5.580924793064985e-25
1630.0 4.457629642306141e-25
1640.0 1.0412105009502126e-24
1650.0 4.4640136630276337e-23
1660.0 4.0904703694899826e-23
1670.0 3.8588005215445745e-23
1680.0 1.2124312492142065e-23
1690.0 1.314627617023022e-23
1700.0 5.146212885690303e-24
1710.0 2.2140518204109602e-24
1720.0 1.6330238201600237e-23
1730.0 5.0934771617448104e-23
1740.0 2.015113556085191e-22
1750.0 4.877862594719569e-22
1760.0 1.3093661135947752e-21
1770.0 1.5449462926249863e-21
1780.0 1.912157650107695e-21
1790.0 3.1553058889999946e-21
1800.0 4.6648648050000945e-21
1810.0 4.182843352567378e-21
1820.0 6.2347920912994544e-21
1830.0 5.3892699323604665e-21
1840.0 2.7212075378149574e-21
1850.0 3.2345482931949554e-21
1860.0 1.0406949355508675e-20
1870.0 1.5523915497705734e-20
1880.0 2.209499046637678e-20
1890.0 2.5335072096615034e-20
1900.0 3.739649993994638e-20
1910.0 4.391464708050106e-20
1920.0 5.467435842106596e-20
1930.0 4.018559888004995e-20
1940.0 5.596142956437703e-20
1950.0 7.796984694809438e-20
1960.0 1.7738332803631694e-20
1970.0 7.522800201101683e-20
1980.0 1.24233724526865e-19
1990.0 1.4114920819197093e-19
2000.0 1.5790397172950292e-19
2010.0 2.184691054308029e-19
2020.0 2.0464256889335722e-19
2030.0 2.827293886976834e-19
2040.0 2.7920654000617045e-19
2050.0 4.707475491817857e-19
2060.0 5.585027211300165e-19
2070.0 1.9841050608402212e-19
2080.0 7.973247668691657e-19
2090.0 6.558638976774693e-19
2100.0 8.616742944208277e-19
2110.0 9.242345841741978e-19
2120.0 1.165841148614198e-18
2130.0 5.550873862841686e-19
2140.0 1.0453438154108604e-19
2150.0 1.9200434022899454e-18
2160.0 3.0208827043564084e-18
2170.0 1.7932961824285374e-18
2180.0 2.206583565282729e-18
2190.0 5.803453423035146e-18
2200.0 5.556476064861707e-18
2210.0 5.596240837959823e-18
2220.0 1.0243731265863485e-17
2230.0 7.420319689999675e-18
2240.0 1.3259823953568368e-17
2250.0 1.4020338303129268e-17
2260.0 1.74095640852659e-17
2270.0 1.9684637790720555e-17
2280.0 2.011184281321786e-17
2290.0 1.679484891847117e-17
2300.0 1.7938194821681336e-17
2310.0 1.003112611732609e-17
2320.0 2.0496706395768712e-17
2330.0 4.3909008549550476e-17
2340.0 4.0595237707737926e-17
2350.0 4.534057172977394e-17
2360.0 5.585516329229227e-17
2370.0 5.3744935992050956e-17
2380.0 5.945300129143535e-17
2390.0 5.866792847990843e-17
2400.0 3.8361287779355274e-17
2410.0 1.5848241771533757e-20
2420.0 1.252663247805839e-17
2430.0 7.558615196392305e-18
2440.0 1.8591608237841774e-16
2450.0 4.494120233584391e-16
2460.0 5.702672018440783e-16
2470.0 6.452326887875662e-16
2480.0 9.602305691638671e-16
2490.0 1.1418740511994265e-15
2500.0 8.708646608170992e-16
2510.0 9.88216220775508e-16
2520.0 1.7904464433496358e-16
2530.0 3.9601706994040625e-16
2540.0 1.2939563854956477e-15
2550.0 2.5105601773460213e-15
2560.0 2.9800960346160385e-15
2570.0 2.5181020575971656e-15
2580.0 4.4585406700001956e-15
2590.0 4.30347749133627e-15
2600.0 6.3927008899997465e-15
2610.0 7.139111786643106e-15
2620.0 7.975494191499635e-15
2630.0 7.581465325295972e-15
2640.0 1.0837119392954106e-14
2650.0 8.56267835001826e-15
2660.0 1.23285155083155e-14
2670.0 1.5966850653285708e-14
2680.0 1.4731402739466393e-14
2690.0 1.9487053975652958e-14
2700.0 2.6147731964998553e-14
2710.0 2.4462129463063013e-14
2720.0 3.190687262532665e-14
2730.0 4.0182459049998564e-14
2740.0 4.58722600250002e-14
2750.0 4.9248643153699705e-14
2760.0 5.6554749987231774e-14
2770.0 6.855775414000336e-14
2780.0 8.01777106000004e-14
2790.0 9.123351129999952e-14
2800.0 1.0361892174999758e-13
2810.0 1.1711967557239707e-13
2820.0 1.3157051020000076e-13
2830.0 1.4230116129161668e-13
2840.0 1.755042399999957e-13
2850.0 1.320745480672612e-13
2860.0 1.0691132825938592e-07
2870.0 6.295944147413742e-07
2880.0 2.687063589612606e-06
2890.0 7.349823155432784e-06
2900.0 2.0671847950000067e-05
2910.0 2.5804885325556893e-05
2920.0 4.676254882466535e-05
2930.0 3.4142601735921385e-05
2940.0 8.4764135890711e-06
2950.0 2.5441513891449853e-05
2960.0 7.840968400000013e-05
2970.0 3.12500337954163e-05
2980.0 5.008736833499881e-05
2990.0 2.59809221498786e-06
3000.0 2.75562479026017e-05
3010.0 2.165912496952327e-05
3020.0 1.146650402875103e-05
3030.0 4.7350304350406516e-05
3040.0 2.65434297360253e-06
3050.0 1.863221401942534e-06
3060.0 5.08458752854911e-06
3070.0 1.7121260103208016e-05
3080.0 1.548840174591698e-06
3090.0 2.3126722438564224e-05
3100.0 8.00187665494996e-05
3110.0 0.0005355328894875055
3120.0 0.0004622942928735052
3130.0 0.0003087169824221409
3140.0 0.00012226961251813115
3150.0 0.00042321493526618074
3160.0 0.0005786501316472406
3170.0 0.0014381849079890925
3180.0 0.00281234577435003
3190.0 0.0010304503258509305
3200.0 0.0009735120978295326
3210.0 0.001582138372138951
3220.0 0.00012644985587199957
3230.0 0.00032372502089999405
3240.0 0.00010449714634552417
3250.0 3.874300210216149e-05
3260.0 0.00032360696105549505
3270.0 6.0977394083117615e-05
3280.0 1.3928836456868074e-05
3290.0 3.270067773245962e-06
3300.0 6.351416695053492e-09
3310.0 2.877472944349931e-07
3320.0 2.8535009599999425e-05
3330.0 0.00020957967056876623
3340.0 0.001357648976499996
3350.0 0.0017814127770332411
3360.0 0.002509805509316518
3370.0 0.0007768858952991074
3380.0 0.0017149091607257423
3390.0 0.0006250164332374855
3400.0 0.0005415626014608958
3410.0 3.226925627534639e-06
3420.0 0.0003278227524125252
3430.0 0.00020808745960270472
3440.0 9.279436388894665e-05
3450.0 1.9678449859060335e-06
3460.0 1.666817483695478e-05
3470.0 4.088205376294663e-06
3480.0 0.0004261685400979736
3490.0 0.0007637162963302881
3500.0 9.293901651106298e-05
3510.0 7.99033024445496e-06
3520.0 8.706260186073673e-06
3530.0 3.8125040029420017e-06
3540.0 0.0019892296406500078
3550.0 0.001917660546183012
3560.0 0.0026515395536035363
3570.0 0.0005860642957183952
3580.0 0.0002346624195063606
3590.0 0.00046541097854671906
3600.0 0.00027033924697523174
3610.0 0.0018457057874407378
3620.0 0.005744418904999969
3630.0 0.003960671885761217
3640.0 0.017131531884999406
3650.0 0.007922658026614935
3660.0 0.02449955209030989
3670.0 0.027410293839086993
3680.0 0.02350193820263235
3690.0 0.04174038957610359
3700.0 0.05037824150000015
3710.0 0.032327888869999884
3720.0 0.012367575410369452
3730.0 0.008918398968404984
3740.0 0.014257175983835135
3750.0 0.037561684491401036
3760.0 0.08407536543889411
3770.0 0.11846999870000226
3780.0 0.09092643575429953
3790.0 0.10951501300000097
3800.0 0.05395712369547773
3810.0 0.1233265386284998
3820.0 0.10251744550000126
3830.0 0.11805774634999743
3840.0 0.14861877544790678
3850.0 0.08878279583749892
3860.0 0.012975356778744236
3870.0 0.046896103717938245
3880.0 0.04708641071614385
3890.0 0.05860975695251418
3900.0 0.048320633547555655
3910.0 0.06470866814560289
3920.0 0.10687993957471566
3930.0 0.05850231399285041
3940.0 0.1336116351260014
3950.0 0.1636332687418647
3960.0 0.12647971064515096
3970.0 0.08931173573815603
3980.0 0.05219992068031921
3990.0 0.03147105144447727
4000.0 0.022256105765000585
4010.0 0.008645091935167184
4020.0 0.005347451716810075
4030.0 0.0012933866067063049
4040.0 0.0007282412248047724
4050.0 0.0010163871252873654
4060.0 0.012372547872914768
4070.0 0.04705764765288728
4080.0 0.07465313122800038
4090.0 0.12984242403300253
4100.0 0.17352105461601486
4110.0 0.3494110926834212
4120.0 0.3926360409999997
4130.0 0.45803680255000945
4140.0 0.6125820490000081
4150.0 0.4820245852161334
4160.0 0.5203062261681011
4170.0 0.10231271565719068
4180.0 0.377610767590808
4190.0 0.14853400602069566
4200.0 0.33386217040722227
4210.0 0.3420412523930252
4220.0 0.40342931326696957
4230.0 0.26910610442188765
4240.0 0.2916988094999939
4250.0 0.0949175893371567
4260.0 0.10312204297867245
4270.0 0.10430166379999778
4280.0 0.10312670324999944
4290.0 0.0836079942250044
4300.0 0.3266942553297991
4310.0 0.5036385845999931
4320.0 0.6839928230565593
4330.0 0.7742507838399768
4340.0 0.8587537616004679
4350.0 1.218226177694995
4360.0 1.568661552870056
4370.0 1.9657487018316129
4380.0 2.1007898099999758
4390.0 2.6475873400000367
4400.0 2.4975929499999148
4410.0 2.749406280152119
4420.0 2.336989842349944
4430.0 2.51305811520007
4440.0 3.413057779969854
4450.0 4.528589115734412
4460.0 4.167476845000058
4470.0 5.870564589999846
4480.0 3.933649406500116
4490.0 6.363558871484409
4500.0 3.2034607855000345
4510.0 6.307451454240348
4520.0 6.353539787499753
4530.0 6.862296717395688
4540.0 6.789380890905159
4550.0 5.372004584999663
4560.0 7.860859029125421
4570.0 7.988727944201206
4580.0 5.528215190000111
4590.0 3.565317803484534
4600.0 1.9533470373337816
4610.0 0.4648017312390136
4620.0 3.896093303184985
4630.0 1.7449055128327553
4640.0 4.315040464067477
4650.0 1.8075989929650114
4660.0 7.686839329322549
4670.0 10.819452388500451
4680.0 9.853978954826522
4690.0 10.140785261903382
4700.0 18.971485800000252
4710.0 11.174674823814819
4720.0 6.363796259381958
4730.0 5.996699312400361
4740.0 12.764170295973798
4750.0 16.147045686117387
4760.0 10.26540723912047
4770.0 12.328984129999697
4780.0 8.393533687345208
4790.0 8.083162200981214
4800.0 9.240013259999944
4810.0 3.978382615000005
4820.0 5.247335316193172
4830.0 5.214574088679816
4840.0 3.2274662199997626
4850.0 2.2012368371489552
4860.0 2.417178099999946
4870.0 2.0319728453612917
4880.0 1.650165646000015
4890.0 1.5522591640000432
4900.0 0.9903772158240074
4910.0 0.9241958245849834
4920.0 0.6517360383186241
4930.0 0.7982728802449115
4940.0 0.7134515116077624
4950.0 0.3815329139316389
4960.0 0.4913286678650638
4970.0 0.44482278849998036
4980.0 0.3106771877439589
4990.0 0.2619186734999987
5000.0 0.19404396199999846
5010.0 0.12938918849999925
5020.0 0.08859775549493887
5030.0 0.06628223350000123
5040.0 0.05872806100500116
5050.0 0.05710947768491897
5060.0 0.055671773880649596
5070.0 0.058370537099999883
5080.0 0.06262165450000073
5090.0 0.06076742918627149
5100.0 0.052031066812999335
5110.0 0.05124130060000044
5120.0 0.04514922830000024
5130.0 0.041493705146717526
5140.0 0.04178732330000316
5150.0 0.040649577400000796
5160.0 0.03912324899999757
5170.0 0.03546819652687209
5180.0 0.03235015313499981
5190.0 0.033011847000001246
5200.0 0.026468907817036768
5210.0 0.032417183249999086
5220.0 0.031180323000000072
5230.0 0.02718471454999847
5240.0 0.02743515088079305
5250.0 0.026373498199999533
5260.0 0.025322455000000108
5270.0 0.0237486802999997
5280.0 0.022504738129314597
5290.0 0.022391880000000797
5300.0 0.020752389099999158
5310.0 0.02072533899999948
5320.0 0.019966838549694922
5330.0 0.01863536785000104
5340.0 0.017276245575001792
5350.0 0.017289070318287452
5360.0 0.016348239764999665
5370.0 0.015861057350000304
5380.0 0.015098341660000025
5390.0 0.014986172950655572
5400.0 0.013893332549999911
5410.0 0.013844572049999428
5420.0 0.013437264999999646
5430.0 0.012823486057452456
5440.0 0.012279105150000023
5450.0 0.011760299250000135
5460.0 0.011174712115000525
5470.0 0.011048048558703012
5480.0 0.010572222949999816
5490.0 0.00994135070000082
5500.0 0.009769643361525995
5510.0 0.009598136689999726
5520.0 0.00908877076000012
5530.0 0.008641341085000389
5540.0 0.008522909198778935
5550.0 0.007888171510000565
5560.0 0.007484259519999778
5570.0 0.0074339030600000305
5580.0 0.007226192155940318
5590.0 0.007115870999999971
5600.0 0.006711800225000165
5610.0 0.006369518549999876
5620.0 0.005819587024271977
5630.0 0.005861264335000264
5640.0 0.005545172975000312
5650.0 0.005440705428885813
5660.0 0.005223703294999707
5670.0 0.005083453650000019
5680.0 0.004727807964999928
5690.0 0.004654748326493854
5700.0 0.004476155239999713
5710.0 0.00430753113499998
5720.0 0.004118956445000032
5730.0 0.0039615040696626995
5740.0 0.00375899931000007
5750.0 0.0035433126600000744
5760.0 0.003456575229999978
5770.0 0.0031845441652492497
5780.0 0.0031074250250001205
5790.0 0.0029634495500001122
5800.0 0.0028053342838554656
5810.0 0.002632598625000004
5820.0 0.002463153800000073
5830.0 0.0021968792799999526
5840.0 0.0018949394915424647
5850.0 0.0017556021549999332
5860.0 0.0015829334700000087
5870.0 0.0010374001784999544
5880.0 0.000352810355620066
5890.0 0.00011397806210398267
5900.0 0.00017751985354001808
5910.0 0.0006301581247622741
5920.0 0.0015778164750000212
5930.0 0.0024012496545000334
5940.0 0.003024990785000032
5950.0 0.003702050831248121
5960.0 0.0043708951000000105
5970.0 0.005114518700000097
5980.0 0.0059384825500003405
5990.0 0.00697858771994787
6000.0 0.008095174369999953
6010.0 0.009353515530000033
6020.0 0.010805449550000018
6030.0 0.012637613557201383
6040.0 0.014747447799999917
6050.0 0.01693790394999984
6060.0 0.01952649207286533
6070.0 0.02236969665000043
6080.0 0.025330446500001963
6090.0 0.029526494200000246
6100.0 0.03409505863277015
6110.0 0.03955760435000011
6120.0 0.04528447100000016
6130.0 0.05152906435000013
6140.0 0.05829783855469936
6150.0 0.06701618399999999
6160.0 0.07715818475000032
6170.0 0.08780478850000001
6180.0 0.09937184865879274
6190.0 0.11155281350000298
6200.0 0.12814753349999955
6210.0 0.14446574286858088
6220.0 0.1598491829999918
6230.0 0.17867852850000593
6240.0 0.19808532949998736
6250.0 0.22278841897707907
6260.0 0.24373250700000385
6270.0 0.2749613850000008
6280.0 0.3065331460000015
6290.0 0.34145545285757317
6300.0 0.3687141409999925
6310.0 0.4097754370000128
6320.0 0.47500614898408544
6330.0 0.5238380249999883
6340.0 0.5860917349999974
6350.0 0.6521937399999999
6360.0 0.7220933174857357
6370.0 0.7959513824999979
6380.0 0.8787353384999974
6390.0 0.9671658624999927
6400.0 1.065409027124409
6410.0 1.1740550649999926
6420.0 1.28604380000001
6430.0 1.3908689749999605
6440.0 1.558290054048639
6450.0 1.7140882600000094
6460.0 1.8530776600000545
6470.0 2.046600810729674
6480.0 2.2485765500000134
6490.0 2.459379615000005
6500.0 2.6897522650000054
6510.0 2.90262381143033
6520.0 3.208080524999986
6530.0 3.497787874999984
6540.0 3.8266710249999836
6550.0 4.163501401761582
6560.0 4.536997939999986
6570.0 4.933721799999963
6580.0 5.176858798919074
6590.0 5.8114813799999805
6600.0 6.279264190000045
6610.0 6.786694479999988
6620.0 7.387881274647193
6630.0 7.913565584999988
6640.0 8.634390990000043
6650.0 9.31957907000005
6660.0 10.071460629566648
6670.0 10.842345000000027
6680.0 11.69287595000003
6690.0 12.58319000000003
6700.0 13.381253813432048
6710.0 14.052342599999967
6720.0 15.500069500000004
6730.0 16.284564237814376
6740.0 17.67227334999997
6750.0 18.78670209999997
6760.0 19.93630354999997
6770.0 20.96077847562803
6780.0 21.50634484999919
6790.0 23.28734134999991
6800.0 24.236738400000075
6810.0 25.166832208988154
6820.0 25.77048419999971
6830.0 26.376270199999922
6840.0 26.505013747372757
6850.0 27.03888180000016
6860.0 26.60054159999995
6870.0 26.924170300000036
6880.0 26.54018996096486
6890.0 24.65221824999994
6900.0 24.890708749999916
6910.0 24.2727785000001
6920.0 22.47840116104579
6930.0 23.148893549999748
6940.0 22.45577840000002
6950.0 22.736638149999948
6960.0 22.596420213191845
6970.0 22.953724599999983
6980.0 23.190777600000235
6990.0 22.468936312681745
7000.0 24.51310854999997
7010.0 25.84321205
7020.0 26.888447700000036
7030.0 27.78360790211151
7040.0 28.753418650000135
7050.0 29.186326900000026
7060.0 29.796162250000005
7070.0 30.090970343308857
7080.0 30.43963524999985
7090.0 29.987044999999945
7100.0 30.929517565809313
7110.0 31.893001899999874
7120.0 32.553559099999816
7130.0 32.152077849999884
7140.0 32.75106803623246
7150.0 32.99047340000036
7160.0 32.57874155000099
7170.0 31.79200640000085
7180.0 32.11466918726701
7190.0 31.741252149999927
7200.0 30.57823589999878
7210.0 30.805248478629974
7220.0 30.130278999999852
7230.0 29.90197749999993
7240.0 29.26190635000068
7250.0 28.573445826244065
7260.0 27.720463250000783
7270.0 26.910578749999996
7280.0 26.167643000000876
7290.0 25.61096034931493
7300.0 24.89057064999966
7310.0 24.091783749999998
7320.0 22.948788150000603
7330.0 21.756440886796682
7340.0 21.224090250000188
7350.0 20.470349049999673
7360.0 19.591752947653056
7370.0 18.9858625999998
7380.0 18.618324999999807
7390.0 17.631521699999972
7400.0 15.640622440196832
7410.0 15.130153899999883
7420.0 14.835776249999892
7430.0 14.787848699999946
7440.0 13.511138719847873
7450.0 12.377234749999996
7460.0 12.339921000000013
7470.0 12.728117260534459
7480.0 11.086943460000093
7490.0 9.354507555000028
