#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 0.060904912816684476
1020.0 0.07268949322473361
1030.0 0.09638228386000677
1040.0 0.1290657725642791
1050.0 0.16262769000000157
1060.0 0.19570099270758326
1070.0 0.24631916940487752
1080.0 0.32130059934331595
1090.0 0.3974974999243799
1100.0 1.0718215288391442
1110.0 2.6874163347629354
1120.0 4.438246448998093
1130.0 4.638254093502293
1140.0 4.617095650310963
1150.0 5.047622875481037
1160.0 4.110705430642101
1170.0 4.282854305418172
1180.0 5.917040456853529
1190.0 6.737597308207171
1200.0 22.982271079796675
1210.0 12.453493405948738
1220.0 14.615893187056882
1230.0 40.47832462021694
1240.0 79.63747387296321
1250.0 143.87225617679047
1260.0 158.12753562587818
1270.0 208.8302919357702
1280.0 268.84553619651393
1290.0 320.83845702535825
1300.0 351.5515999883951
1310.0 441.570819468784
1320.0 525.7021632415383
1330.0 557.8981220603307
1340.0 684.5087162545351
1350.0 835.4803009887552
1360.0 859.5230992706422
1370.0 900.3847904264163
1380.0 1078.9065630130092
1390.0 1307.3237041503346
1400.0 1345.9410414281558
1410.0 1482.5129516605107
1420.0 1710.1978323431865
1430.0 1772.4799432280922
1440.0 2135.8942700037196
1450.0 2382.1580539452857
1460.0 2692.199322556577
1470.0 2556.1969895465068
1480.0 3093.0000959772824
1490.0 3481.217391514331
1500.0 3877.80014099605
1510.0 4225.036951979616
1520.0 5285.213008639223
1530.0 9792.319236846171
1540.0 13575.596725061629
1550.0 12358.820383443965
1560.0 11814.519026930593
1570.0 16397.537137116033
1580.0 21673.06168759728
1590.0 22318.386573642325
1600.0 26577.268756287198
1610.0 25829.79151363306
1620.0 26646.061360706
1630.0 25410.473337423424
1640.0 36885.29856037769
1650.0 33753.03441133473
1660.0 35546.693994100846
1670.0 35871.697528322795
1680.0 219044.8987666345
1690.0 135379.75083116657
1700.0 110209.24481418621
1710.0 300354.94173485937
1720.0 412210.75659364025
1730.0 722332.9020761277
1740.0 580003.594945707
1750.0 784120.3070926368
1760.0 878392.9868582033
1770.0 642788.6909981141
1780.0 1086753.3341143741
1790.0 1674762.5220944725
1800.0 1983455.5775999848
1810.0 834384.7544957489
1820.0 952153.5578380637
1830.0 810099.9763386197
1840.0 585612.5234258551
1850.0 561620.1959169033
1860.0 1291858.4052740291
1870.0 1643870.8662878093
1880.0 1826083.397700324
1890.0 1817876.4214141886
1900.0 1237385.6924204433
1910.0 1432467.7904861155
1920.0 1848755.352023746
1930.0 815697.3512166744
1940.0 1582571.103979279
1950.0 2333787.426570015
1960.0 3162565.6429568576
1970.0 2982078.187585563
1980.0 2236079.1935799075
1990.0 2217692.409969521
2000.0 2599771.198972495
2010.0 2111186.8298273664
2020.0 2060125.955288083
2030.0 2558877.718395583
2040.0 3466909.8112615915
2050.0 4103716.3141089096
2060.0 2741037.4601295074
2070.0 5108614.545482622
2080.0 4364669.445466057
2090.0 4314674.988440966
2100.0 4345229.555319608
2110.0 4853574.05281355
2120.0 5107016.807333362
2130.0 3366752.5075730835
2140.0 4482820.50284249
2150.0 4338157.834960192
2160.0 4382331.09124392
2170.0 2583014.5186876245
2180.0 4309943.091978407
2190.0 5134586.302481236
2200.0 6095482.231997571
2210.0 3273975.4189052964
2220.0 2833715.540162168
2230.0 4939494.717972431
2240.0 6740296.02602219
2250.0 4219084.406640722
2260.0 4022965.853960438
2270.0 4037692.0326418746
2280.0 5311145.861926385
2290.0 4481861.729512692
2300.0 3610493.0952655803
2310.0 5203698.249899696
2320.0 5015489.475610391
2330.0 2503454.1694425712
2340.0 2417895.5467980667
2350.0 2823045.5211987253
2360.0 1841473.3227054127
2370.0 2059471.8433574862
2380.0 1746431.9884938598
2390.0 1816513.7801646807
2400.0 1502510.5931825954
2410.0 1586330.9513551248
2420.0 4393557.702753012
2430.0 4385966.355193379
2440.0 4131170.5786259356
2450.0 4624000.408804631
2460.0 5144068.595904196
2470.0 4422276.296570972
2480.0 4036673.1179513508
2490.0 2733681.559587428
2500.0 4121002.147989092
2510.0 3483459.919885829
2520.0 2148121.1476925295
2530.0 2505347.914925134
2540.0 2530757.9752867813
2550.0 3537407.8854986457
2560.0 3549969.0373114957
2570.0 4826675.985943935
2580.0 3874080.8247083914
2590.0 3578316.2363945316
2600.0 2996425.7804597504
2610.0 2095488.8348081685
2620.0 4215188.616383861
2630.0 3134350.4198431433
2640.0 8544144.38140132
2650.0 8978800.305375826
2660.0 7536681.570898969
2670.0 7511003.779426579
2680.0 8634352.934813185
2690.0 8699522.680698786
2700.0 9485306.25144838
2710.0 7360552.248447764
2720.0 4815132.279728277
2730.0 5210755.659246452
2740.0 3854590.3925859705
2750.0 3827376.376532978
2760.0 6296677.803106891
2770.0 7245939.8338786615
2780.0 5138641.4914903585
2790.0 4305329.281126603
2800.0 1516667.393824672
2810.0 6434146.704895869
2820.0 11643501.926602008
2830.0 10485861.640565552
2840.0 8560175.681197068
2850.0 5275527.544107749
2860.0 9672327.251515215
2870.0 10265975.144160593
2880.0 8158731.451750812
2890.0 10980689.891300052
2900.0 14340117.957747204
2910.0 14355348.085787408
2920.0 13023196.749564977
2930.0 12652947.085800411
2940.0 11317998.226508185
2950.0 11427953.554739943
2960.0 14079385.693336423
2970.0 11915817.071211373
2980.0 12541041.491311917
2990.0 13044731.779357174
3000.0 12897653.067680921
3010.0 14234537.025593812
3020.0 12466543.92706267
3030.0 14059726.905949634
3040.0 13277194.559810258
3050.0 14992521.827540755
3060.0 14066985.222107664
3070.0 14549881.958853925
3080.0 14021713.574938849
3090.0 14176451.610644737
3100.0 12719673.753936637
3110.0 15506750.663843913
3120.0 14645741.356339196
3130.0 14146486.868233886
3140.0 15376213.13616082
3150.0 15753652.343214046
3160.0 13127306.221538387
3170.0 15725216.485925883
3180.0 13208804.585086064
3190.0 14132123.51559728
3200.0 14838599.975410622
3210.0 12906239.966101436
3220.0 14635482.60592954
3230.0 10348336.83902375
3240.0 13535159.487540932
3250.0 14104076.621920373
3260.0 16943857.040693905
3270.0 16151269.577251228
3280.0 14231308.126064403
3290.0 17025227.24301332
