#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 7.3712018327935625e-25
1020.0 2.37114600668682e-24
1030.0 4.6994234955449785e-23
1040.0 1.3270364320744778e-22
1050.0 1.170414804249296e-22
1060.0 2.9021198821565305e-22
1070.0 7.7372061513067255e-22
1080.0 1.88601449331943e-21
1090.0 4.038421247760048e-21
1100.0 5.857923442446576e-21
1110.0 1.4779299430354656e-20
1120.0 3.06581253874188e-20
1130.0 6.546134863847006e-20
1140.0 4.622549928582834e-20
1150.0 4.611268908391106e-20
1160.0 2.758249213691039e-20
1170.0 2.0168651834315425e-20
1180.0 5.102289969773515e-20
1190.0 1.0218736867384545e-18
1200.0 1.952246228284451e-17
1210.0 1.6589624628193636e-17
1220.0 2.291306208884376e-17
1230.0 7.016401146312721e-17
1240.0 1.155262575860949e-16
1250.0 1.3526512437578543e-16
1260.0 1.1020887460346292e-16
1270.0 1.0453927158107739e-16
1280.0 1.6073766789755784e-16
1290.0 3.4173497330424357e-16
1300.0 8.980969596390353e-16
1310.0 8.157453381722183e-16
1320.0 4.795341404691357e-16
1330.0 8.721624119378837e-16
1340.0 1.3902842712414422e-15
1350.0 2.216186833802375e-15
1360.0 3.272153860715556e-15
1370.0 2.5152626546186983e-15
1380.0 5.670860312708731e-15
1390.0 1.8459808287525333e-14
1400.0 5.925774451737218e-14
1410.0 1.1073215428800242e-13
1420.0 1.900106140638884e-13
1430.0 3.103753215528371e-13
1440.0 4.025690512012927e-13
1450.0 5.772754706838781e-13
1460.0 8.868248519654212e-13
1470.0 9.996071876486651e-13
1480.0 1.6122303941365594e-12
1490.0 2.291226865440573e-12
1500.0 2.9302065576100006e-12
1510.0 3.960848131551664e-12
1520.0 3.232371611604881e-12
1530.0 2.49648683649462e-12
1540.0 2.2625703323651753e-12
1550.0 1.913746847757286e-12
1560.0 4.979914940248982e-12
1570.0 1.2549437486328664e-11
1580.0 1.513728919431561e-11
1590.0 1.7898954172166498e-11
1600.0 2.078497717931736e-11
1610.0 2.175887125400286e-11
1620.0 3.287665281579949e-11
1630.0 8.597277254133356e-11
