#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 5.714923350478024e-29
1020.0 4.625372143456136e-28
1030.0 2.314342196063075e-28
1040.0 9.773921354369896e-27
1050.0 7.862804473998671e-29
1060.0 2.204912321511551e-28
1070.0 4.473910228301161e-25
1080.0 2.5949793989768134e-24
1090.0 1.1271138359793422e-25
1100.0 1.1718237382387353e-25
1110.0 5.588469716805402e-24
1120.0 1.434729231870474e-23
1130.0 1.732381192085027e-22
1140.0 5.2206183490389115e-22
1150.0 1.4161741318320133e-22
1160.0 9.478112838194966e-23
1170.0 1.3084137929106323e-22
1180.0 8.360449133801113e-23
1190.0 1.623403734208731e-22
1200.0 1.01530391197148e-22
1210.0 7.553376192683671e-23
1220.0 6.011177599367182e-23
1230.0 1.2630254176774477e-22
1240.0 2.2917638392017353e-22
1250.0 2.6075637088954113e-22
1260.0 2.342257547840996e-22
1270.0 2.961231489436849e-22
1280.0 4.939734161290896e-22
1290.0 1.3927420288925194e-21
1300.0 6.288853299240684e-21
1310.0 6.3593218448800376e-21
1320.0 3.0389307531882813e-21
1330.0 6.626861719437721e-21
1340.0 1.1508401396554436e-20
1350.0 2.0188691001978423e-20
1360.0 3.304064603277519e-20
1370.0 2.6260770820813286e-20
1380.0 6.387130092657377e-20
1390.0 2.3861924468100377e-19
1400.0 1.0845909065036872e-18
1410.0 2.369472384622197e-18
1420.0 4.6332596848773065e-18
1430.0 8.60534249633957e-18
1440.0 1.2581486927576955e-17
1450.0 1.738787280020153e-17
1460.0 2.5625197391473566e-17
1470.0 3.080784754590135e-17
1480.0 5.331544979251786e-17
1490.0 7.240941725261844e-17
1500.0 9.713780723799841e-17
1510.0 1.2076986579999761e-16
1520.0 8.404620022531157e-17
1530.0 6.892699578650808e-17
1540.0 5.612932548670352e-17
1550.0 4.542038866235504e-17
1560.0 1.1770461205770095e-16
1570.0 2.1570035939687824e-16
1580.0 2.4022038779025655e-16
1590.0 2.7710926243193286e-16
1600.0 2.8282380999217024e-16
1610.0 3.4289213331289764e-16
1620.0 2.1339433704061056e-16
1630.0 4.3418342959040035e-16
1640.0 1.1963840018149909e-15
