#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 4.5106189483465673e-10
1020.0 6.707518981026696e-10
1030.0 1.5775678035350123e-09
1040.0 3.041056293786105e-09
1050.0 4.39941445849964e-09
1060.0 6.106458234941846e-09
1070.0 9.284111172478194e-09
1080.0 1.2148331855801582e-08
1090.0 1.9124767123884686e-08
1100.0 2.7061178021773707e-08
1110.0 4.1636785870247856e-08
1120.0 6.321120825417388e-08
1130.0 8.578319654741088e-08
1140.0 1.0005064633887282e-07
1150.0 1.221315450776902e-07
1160.0 1.2918785464550857e-07
1170.0 1.2460151704416402e-07
1180.0 2.0855196545444054e-07
1190.0 2.6178083134830614e-07
1200.0 8.826862739908121e-07
1210.0 4.36344096835338e-07
1220.0 5.534815345997843e-07
1230.0 2.0644645296860466e-06
1240.0 3.0886741334709607e-06
1250.0 4.081628648464419e-06
1260.0 4.629219515433084e-06
1270.0 5.7045481129188065e-06
1280.0 7.64565677247923e-06
1290.0 1.0297107541308007e-05
1300.0 1.4043688303856085e-05
1310.0 1.6588086865377465e-05
1320.0 1.8650546549755208e-05
1330.0 2.2870570462308515e-05
1340.0 2.9031860313551075e-05
1350.0 3.921572502337428e-05
1360.0 4.607241427694825e-05
1370.0 5.274531072966407e-05
1380.0 7.138369235280083e-05
1390.0 0.00010179579338864238
1400.0 0.00013040491960553588
1410.0 0.00016439425600490673
1420.0 0.0002080502851226306
1430.0 0.0002570058385437331
1440.0 0.00030874337182896074
1450.0 0.0003788202242973613
1460.0 0.000468365749384963
1470.0 0.0005238361609280648
1480.0 0.00066953566663261
1490.0 0.000806039906257965
1500.0 0.0009213831357764827
1510.0 0.001152052793226605
1520.0 0.0017043107571155785
1530.0 0.008063644638022597
1540.0 0.009180269098945744
1550.0 0.008268569656958725
1560.0 0.014285694768043183
1570.0 0.029204844836938283
1580.0 0.037939200347638175
1590.0 0.0404563201683182
1600.0 0.04963671850948685
1610.0 0.05269316990000231
1620.0 0.07514428868602532
1630.0 0.10841751942466542
1640.0 0.15778731594119344
1650.0 0.17315998926041187
1660.0 0.23904185859157184
1670.0 0.18483560106351127
1680.0 0.40494530704599363
1690.0 0.5075554135298207
1700.0 0.5672565162111978
1710.0 1.139263945462293
1720.0 0.91217985470882
1730.0 1.1867268238550859
1740.0 1.2657765852640133
1750.0 1.6095128513164636
1760.0 1.9682019766764822
1770.0 1.7649007129828538
1780.0 2.6543641707906573
1790.0 3.3493969551428076
1800.0 4.26052906537528
1810.0 3.815643166497525
1820.0 4.430558675125478
1830.0 3.471440786797505
1840.0 3.9199989985369124
1850.0 3.989091688288994
1860.0 4.868989481708944
1870.0 6.971848667713193
1880.0 6.369442580654434
1890.0 9.46735604609778
1900.0 7.465642590599809
1910.0 11.16298290928143
1920.0 10.964180084638782
1930.0 14.9868216131923
1940.0 13.260448394925772
1950.0 16.20009072269919
1960.0 18.31467223641293
1970.0 23.132319629058873
1980.0 22.699209015103317
1990.0 24.14603469577626
2000.0 27.222692696780207
2010.0 26.827494983854454
2020.0 27.606230211404775
2030.0 31.84288760661915
2040.0 37.352937555025186
2050.0 39.899186082743434
2060.0 42.57370266512472
2070.0 79.61587017659355
2080.0 88.07552932767136
2090.0 123.98911582167952
2100.0 122.2989468532181
2110.0 126.41035989613411
2120.0 155.1540590148249
2130.0 154.44927562871788
2140.0 178.84371471316805
2150.0 133.68557154993303
2160.0 156.26062761885515
2170.0 167.14685284541946
2180.0 159.63215093563085
2190.0 253.0407258523191
2200.0 213.33993023483194
2210.0 245.61778652163943
2220.0 239.2831084746194
2230.0 356.32356120935066
2240.0 376.7991242568625
2250.0 527.0750374434235
2260.0 248.66055676622847
