#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 4.301090182943223e-08
1020.0 8.291145245451164e-08
1030.0 1.6322028455860581e-07
1040.0 3.8203289468150127e-07
1050.0 3.783341480499579e-07
1060.0 6.016182683013561e-07
1070.0 9.968129671212105e-07
1080.0 1.257099324913325e-06
1090.0 1.9283603216021947e-06
1100.0 3.023189983421895e-06
1110.0 3.7977344757009086e-06
1120.0 4.8571749738587495e-06
1130.0 9.232214658575773e-06
1140.0 9.300662360510185e-06
1150.0 1.1040129745430436e-05
1160.0 1.0613582780210921e-05
1170.0 9.07471902594118e-06
1180.0 1.5108937938186957e-05
1190.0 1.7457426790937358e-05
1200.0 6.524050434258934e-05
1210.0 3.128807684984341e-05
1220.0 4.191041552346952e-05
1230.0 0.00016804868328057344
1240.0 0.0002553922634854001
1250.0 0.00034575921024969814
1260.0 0.00035491727017565415
1270.0 0.0004364196133618785
1280.0 0.0005991261148401797
1290.0 0.0007594275004183485
1300.0 0.001015523871670233
1310.0 0.0011133014371449994
1320.0 0.0013024118050246002
1330.0 0.001465649727697138
1340.0 0.0018202755936235946
1350.0 0.002448789805098782
1360.0 0.0028365434288088417
1370.0 0.0030245331348930453
1380.0 0.004162918181801003
1390.0 0.005897040121961994
1400.0 0.007182167567870252
1410.0 0.00914116964214888
1420.0 0.01156731998633793
1430.0 0.014062553148407401
1440.0 0.016436046002961814
1450.0 0.01955245874365409
1460.0 0.023464113042858826
1470.0 0.02527154667204113
1480.0 0.0318233597353246
1490.0 0.03706863477395411
1500.0 0.04137295444444495
1510.0 0.05068266148326715
1520.0 0.07541177896556775
1530.0 0.3592324539134707
1540.0 0.40849065712789806
1550.0 0.3620672725643542
1560.0 0.5797500113910843
1570.0 1.0758947295024013
1580.0 1.3707067125305523
1590.0 1.3674044599367565
1600.0 1.6622432107195912
1610.0 1.7122108660000717
1620.0 2.0717977598697344
1630.0 2.652817452865508
1640.0 3.9635611371042594
1650.0 3.9752600400493647
1660.0 5.94091817318447
1670.0 4.396578609264785
1680.0 7.6700716364912935
1690.0 8.735133950082714
1700.0 8.460466927727731
1710.0 17.79900911444813
1720.0 14.611793746976428
1730.0 18.96843792423782
1740.0 20.420772854456885
1750.0 24.80555614479632
1760.0 29.144627854773876
1770.0 27.167043182616098
1780.0 42.846756693620115
1790.0 50.49437698823991
1800.0 56.71282678485143
1810.0 49.26350978549253
1820.0 56.675211429752814
1830.0 45.1232895998272
1840.0 49.283368573690495
1850.0 51.26426279908609
1860.0 60.879068289191096
1870.0 88.95965193162034
1880.0 85.00974948026222
1890.0 112.13804271982748
1900.0 95.95430440299032
1910.0 124.03640555386802
1920.0 130.36697933230462
1930.0 164.893814618635
1940.0 144.08159897314712
1950.0 187.55005800289806
1960.0 203.42741269318688
1970.0 248.6581283178737
1980.0 236.7731588910014
1990.0 254.27646448364032
2000.0 278.59259677096213
2010.0 281.4858838978577
2020.0 283.53423755861417
2030.0 311.0338196747991
2040.0 372.48071729185415
2050.0 400.01750687989033
2060.0 435.26611857387786
2070.0 765.7947788924369
2080.0 600.6375488975171
2090.0 817.4597731847286
2100.0 867.3548721264664
2110.0 995.1778219377771
2120.0 1269.6708664933462
2130.0 1280.026331048356
2140.0 1460.0591387529018
2150.0 1090.0026051277798
2160.0 1159.5630172043063
2170.0 1142.5318464660995
2180.0 1331.9450018243367
2190.0 1765.1234476271914
2200.0 1540.9319829231424
2210.0 1827.1250778148933
2220.0 1867.5822150116762
2230.0 3203.0474355475376
2240.0 3721.765385895184
2250.0 4094.637439019803
2260.0 1900.9650986410936
2270.0 2465.3044475894903
2280.0 3102.694902823421
2290.0 3094.9636588145945
2300.0 2763.461189561609
2310.0 3420.642550566511
2320.0 4377.865630990544
2330.0 5040.562921326098
2340.0 5969.982068306342
2350.0 4184.997211019509
2360.0 4903.582386218308
2370.0 4158.2687741372165
2380.0 6025.378501005095
2390.0 5756.914627031998
2400.0 7905.306351852907
2410.0 7174.435938749601
2420.0 7226.163851609228
2430.0 10629.091037413387
2440.0 8288.220374479808
2450.0 10388.341690816727
2460.0 8886.872233522849
2470.0 8008.571137298486
2480.0 7186.7033299978575
2490.0 4671.515010884554
2500.0 8687.35170263003
2510.0 7554.5357087033435
2520.0 5195.492716852741
2530.0 9105.744528766076
2540.0 10163.07061489806
2550.0 13871.770791612078
2560.0 16789.98719739101
2570.0 19556.765105208862
2580.0 17330.991343330377
2590.0 18369.359087273137
2600.0 24229.776380568557
2610.0 24346.304936220076
2620.0 32942.99385231004
2630.0 29703.843177202507
2640.0 50457.32105496126
2650.0 47460.91931410129
2660.0 54803.33032503472
2670.0 39402.70399092361
2680.0 66897.9063561983
2690.0 75748.01502675455
2700.0 56226.42642315026
2710.0 42485.628177929204
2720.0 21638.180172419325
2730.0 34280.97598482328
2740.0 29541.222447754742
2750.0 41837.79611929851
2760.0 52530.11750888872
2770.0 57841.27855279836
2780.0 39030.09903640996
2790.0 47197.74477470963
2800.0 29063.20668525155
2810.0 59956.04007489395
2820.0 70691.73547635715
2830.0 55024.36749508826
2840.0 41161.19921950713
2850.0 19035.43653669928
2860.0 36886.85793649019
2870.0 56432.93705643865
2880.0 62020.740485343515
2890.0 92088.8943175383
2900.0 179484.8118060053
2910.0 133022.108318827
2920.0 201669.26618335705
2930.0 169725.44946544926
2940.0 96611.59634493997
2950.0 107215.11196343193
2960.0 144792.7325295016
2970.0 63616.73478059989
2980.0 126064.20113425999
2990.0 105697.34270742875
3000.0 77878.1431523973
3010.0 93550.88371061471
3020.0 65765.61916503089
3030.0 127442.64665659645
3040.0 104910.55807288548
3050.0 117531.60198546656
3060.0 144431.34758958334
3070.0 269418.4560897919
3080.0 169517.8638004208
3090.0 209965.43573742986
3100.0 161870.39526427473
3110.0 535297.2544641187
3120.0 593365.541615022
3130.0 538482.6073665885
3140.0 567576.4559008598
3150.0 813880.8440821476
3160.0 428547.44059179636
3170.0 648814.7651648422
3180.0 442998.2644360958
3190.0 504254.1847013702
3200.0 486548.7301752158
3210.0 311635.26517860434
3220.0 327783.5296523968
3230.0 216819.53980346047
3240.0 401361.4261467033
3250.0 421030.1834565911
3260.0 1045966.2180205475
3270.0 874588.880103941
3280.0 786498.3694164867
3290.0 891679.0588774452
3300.0 1312790.8950339658
3310.0 656988.9184583446
3320.0 731082.0544699014
3330.0 942929.9489761009
3340.0 643925.3232814248
3350.0 671225.0986827102
3360.0 556795.7843296053
3370.0 267213.4630495427
3380.0 499533.47003968275
3390.0 427431.0183450942
3400.0 602575.6125216197
3410.0 359126.53407592623
3420.0 407998.2676171954
3430.0 504070.89604033326
3440.0 243272.9140477372
3450.0 392564.4913437052
3460.0 399510.8633758815
3470.0 389848.1450353861
3480.0 574794.9233966471
3490.0 449620.4727625179
3500.0 658707.4353533469
