#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 22703.891366134045
1020.0 23508.85561720285
1030.0 81104.25979647403
1040.0 31970.016168909053
1050.0 24073.380579117886
1060.0 24291.005861092173
1070.0 25650.54771199256
1080.0 77626.18044098155
1090.0 79083.51787787871
1100.0 25352.055447112325
1110.0 25555.279090861077
1120.0 26548.81457030036
1130.0 25823.868925004444
1140.0 28044.80201893124
1150.0 26317.90149558332
1160.0 26818.31770718925
1170.0 26867.936119196434
1180.0 26983.64596122545
1190.0 27147.87869428264
1200.0 40934.98051688372
1210.0 36434.43152747188
1220.0 231811.12168130535
1230.0 33531.461430453346
1240.0 136689.95735765906
1250.0 47609.574697245065
1260.0 66253.0357950911
1270.0 68066.92929353037
1280.0 70275.5720953953
1290.0 75846.47541152031
1300.0 81678.27851001955
1310.0 89823.61718726512
1320.0 93823.7430143972
1330.0 95407.59456291235
1340.0 106483.46828789506
1350.0 102481.45416804162
1360.0 104925.21085812533
1370.0 106479.1534201544
1380.0 108736.7878096221
1390.0 248958.73631862056
1400.0 276861.22897760355
1410.0 204674.41003439514
1420.0 115455.38212493523
1430.0 113373.76509906477
1440.0 113955.33319221911
1450.0 114713.52833364536
1460.0 115616.28556420826
1470.0 116512.42172504452
1480.0 117061.11415774227
1490.0 183727.00710435462
1500.0 115903.32817363655
1510.0 115712.45255993349
1520.0 115839.48252212924
1530.0 121043.3976051284
1540.0 115025.9971398579
1550.0 1633276.5427786573
1560.0 115072.22180637802
1570.0 114578.42374205629
1580.0 120053.39172525576
1590.0 114469.78684253842
1600.0 125507.98665155229
1610.0 114246.85124575076
1620.0 114237.77864176701
1630.0 113561.66045338931
1640.0 1038663.7373477621
1650.0 112610.70511783035
1660.0 145665.41722313134
1670.0 198360.65447848017
1680.0 111889.24563038959
1690.0 111551.25371288368
1700.0 111095.34779989239
1710.0 110533.857123048
1720.0 118660.8200353154
1730.0 111089.10348828183
1740.0 113192.22392438841
1750.0 167942.05406470475
1760.0 110100.53687180358
1770.0 110065.89029023153
1780.0 110397.54121857257
1790.0 118066.04921618788
1800.0 109657.70959946039
1810.0 135252.26797499243
1820.0 137575.54429124534
1830.0 107633.4673057225
1840.0 106946.90517700653
1850.0 115465.8640570249
1860.0 111076.11797086618
1870.0 105693.56504124738
1880.0 173289.8101834147
1890.0 216867.98410166227
1900.0 104641.86355864682
1910.0 703072.0435138849
1920.0 103918.16800783793
1930.0 104380.08799136884
1940.0 102486.20850793278
1950.0 102430.30897733769
1960.0 101388.31434770873
1970.0 100791.51843396112
