#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 57.3735661198449
1020.0 59.4077407732836
1030.0 204.95343660454395
1040.0 80.7894084590391
1050.0 60.834324593875344
1060.0 61.38427436602247
1070.0 64.81989235448941
1080.0 196.1642234487849
1090.0 199.84697972435185
1100.0 64.06563276902702
1110.0 64.5792260928697
1120.0 67.08997152556812
1130.0 65.25803719842713
1140.0 70.87043417994354
1150.0 66.50653014951392
1160.0 67.77109431716406
1170.0 67.89647572077621
1180.0 68.18899444296302
1190.0 68.60406052919757
1200.0 103.44541920847678
1210.0 92.07173268940682
1220.0 585.7958926497439
1230.0 84.73769130222674
1240.0 345.4241405289362
1250.0 120.31575672704727
1260.0 167.42897551491393
1270.0 172.01379312470652
1280.0 177.59684952301632
1290.0 191.67674884536413
1300.0 206.41629074477297
1310.0 227.0017615864789
1320.0 237.11241320159644
1330.0 241.11718140750557
1340.0 269.1102662543862
1350.0 259.0031115415678
1360.0 265.18248555321003
1370.0 269.11394822439877
1380.0 274.8281617856392
1390.0 629.1877830143342
1400.0 699.7072021911463
1410.0 517.3017512845408
1420.0 291.86006838554533
1430.0 286.6165632026295
1440.0 288.1077831958608
1450.0 290.04794481057735
1460.0 292.3580713314459
1470.0 294.6376805734109
1480.0 296.0718686835892
1490.0 464.5803182392086
1500.0 293.2217878346561
1510.0 292.7987736793306
1520.0 293.289237085999
1530.0 309.4580828953576
1540.0 294.80325797086044
1550.0 4131.076333913402
1560.0 296.356004361537
1570.0 299.2553121410047
1580.0 316.33019658629007
1590.0 302.78649294372764
1600.0 334.4013651456404
1610.0 306.8151255029334
1620.0 307.2750493278975
1630.0 307.9656433603429
1640.0 2657.096152627948
1650.0 316.68488959865465
1660.0 405.9110360489312
1670.0 538.1146405945235
1680.0 387.33981179084327
1690.0 452.33825634227696
1700.0 441.0884285172088
1710.0 582.0832393944786
1720.0 590.7219775357505
1730.0 593.1320727622325
1740.0 619.4656530883776
1750.0 866.5714443062095
1760.0 783.9903473122724
1770.0 710.466930016873
1780.0 856.6182662924763
1790.0 1265.1106039406718
1800.0 1407.625382688001
1810.0 1269.6766225063784
1820.0 1390.4147168876264
1830.0 1135.9272988448374
1840.0 1057.6287171638032
1850.0 1086.975535501398
1860.0 1460.8332592959423
1870.0 1637.0343091207174
1880.0 1953.725195172241
1890.0 2292.645875744654
1900.0 1721.6824085469023
1910.0 3399.31588479132
1920.0 2168.8116921522014
1930.0 2453.3994977550997
1940.0 2272.062286875586
1950.0 2863.103238041986
1960.0 3251.0227562906675
1970.0 3663.846005470388
1980.0 3338.8419461029316
1990.0 3737.3552897517498
2000.0 4138.349469873602
2010.0 3870.9315773361322
2020.0 4006.6482145448326
2030.0 4281.6847375656
2040.0 5291.626738653233
2050.0 5704.87692121638
2060.0 5822.284786249738
2070.0 23941.360868756343
2080.0 11836.078042058458
2090.0 14557.870202114267
2100.0 21467.74529325575
2110.0 26418.571052391475
2120.0 39181.450498927785
2130.0 21583.875128131083
2140.0 32893.17856623269
2150.0 24743.97560132326
2160.0 21194.108243476607
2170.0 14909.756508128617
2180.0 28027.698544134746
2190.0 35508.28692267348
2200.0 41053.95016635976
2210.0 19866.226709322626
2220.0 25265.38901011904
2230.0 60958.23520364159
2240.0 104736.1825786324
2250.0 61732.82660053851
2260.0 36324.05557066384
2270.0 31459.18144522573
2280.0 44848.5665302696
2290.0 38581.33208389391
2300.0 36133.37534016609
2310.0 59745.5172434171
2320.0 45870.65537185983
2330.0 38765.36231432262
2340.0 41668.50498696588
2350.0 41910.80547802427
2360.0 33970.76180267061
2370.0 33798.21672622352
2380.0 33065.39473035855
2390.0 35295.422855029006
2400.0 34881.990477707026
2410.0 33857.92089174012
2420.0 84034.62470041789
2430.0 105110.63358765616
2440.0 65255.738353375506
2450.0 85149.17910263508
2460.0 83371.96186300044
2470.0 62615.75319033257
2480.0 49793.4107684483
2490.0 31402.59695160218
2500.0 63937.74692709962
2510.0 45943.601370902645
2520.0 29190.78690511537
2530.0 52317.90795958525
2540.0 59447.80115651548
2550.0 109880.32197147424
2560.0 112220.61391849481
2570.0 155798.12159978427
2580.0 113054.5518345853
2590.0 120662.81768956865
2600.0 98756.80830205561
2610.0 81327.08630237215
2620.0 143678.72366686215
2630.0 109107.45738936197
2640.0 410705.26061704167
2650.0 420099.8367966576
2660.0 382687.1357825804
2670.0 363948.7143285487
2680.0 558358.1742068842
2690.0 557267.1877421188
2700.0 527085.6490209908
2710.0 356035.79734141706
2720.0 128001.10709584031
2730.0 199423.50203881194
2740.0 129759.04727799127
2750.0 186943.1972647792
2760.0 326814.278492786
2770.0 354693.20767822885
2780.0 210985.85379317557
2790.0 153627.68281127908
2800.0 58975.83930208079
2810.0 230672.70306315756
