#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 170455.01768992445
1020.0 176498.4836950674
1030.0 608910.0681197554
1040.0 240022.7160947028
1050.0 180736.7929266367
1060.0 182370.667961118
1070.0 192577.76094391357
1080.0 582797.53663752
1090.0 593738.8539024993
1100.0 190336.75725560516
1110.0 191862.5084685395
1120.0 199321.71909425664
1130.0 193879.01234410732
1140.0 210553.21077592848
1150.0 197588.0827056334
1160.0 201345.07981357665
1170.0 201717.60217813653
1180.0 202586.3221192221
1190.0 203819.33953315878
1200.0 307329.3787227547
1210.0 273540.40637287666
1220.0 1740378.6958674556
1230.0 251745.6483176286
1240.0 1026233.2885451588
1250.0 357440.5271046133
1260.0 497410.8713943723
1270.0 511029.12050336594
1280.0 527611.0465615812
1290.0 569435.9658228502
1300.0 613219.6540153817
1310.0 674372.7764443776
1320.0 704404.699502592
1330.0 716295.852405777
1340.0 799450.683500591
1350.0 769404.5836243408
1360.0 787751.6847071158
1370.0 799418.2885781099
1380.0 816368.0309670122
1390.0 1869118.6069952666
1400.0 2078603.3954512463
1410.0 1536643.1957114218
1420.0 866809.5211637883
1430.0 851181.2722070739
1440.0 855547.5369299948
1450.0 861239.8724301178
1460.0 868017.5431771767
1470.0 874745.5046102816
1480.0 878864.947313805
1490.0 1379375.444798577
1500.0 870172.5859514483
1510.0 868739.5406735044
1520.0 869693.2492023658
1530.0 908762.9145561203
1540.0 863585.8087576809
1550.0 12262223.136619989
1560.0 863932.8519149667
1570.0 860225.5424270133
1580.0 901330.2038190782
1590.0 859409.9244847193
1600.0 942281.9095184568
1610.0 857736.181101262
1620.0 857668.0664327437
1630.0 852591.9441904078
1640.0 7798022.062104277
1650.0 845452.4149942079
1660.0 1093618.7522452113
1670.0 1489241.1344340874
1680.0 840035.8834533286
1690.0 837498.326190207
1700.0 834075.5027012696
1710.0 829859.9770994436
1720.0 890875.1374110162
1730.0 834028.6267405567
1740.0 849818.3185041782
1750.0 1260866.0606602922
1760.0 826606.7276634673
1770.0 826346.6109400837
1780.0 828836.5689188156
1790.0 886409.7701211375
1800.0 823282.1093562789
1810.0 1015439.5162368596
1820.0 1032882.0889160295
1830.0 808084.6212121767
1840.0 802930.0944842583
1850.0 866888.2685772409
1860.0 833931.1740365853
1870.0 793520.3598111734
1880.0 1301015.704604123
1890.0 1628189.539291633
1900.0 785624.4814404988
1910.0 5278485.478013699
1920.0 780191.198962683
1930.0 783659.2153916522
1940.0 769440.4595077394
1950.0 769020.8023800369
1960.0 761197.8076592855
1970.0 756717.2612630767
1980.0 752668.0553656297
1990.0 749364.4367036569
2000.0 744296.0161530783
2010.0 737809.7951611377
2020.0 707244.7746135646
2030.0 667069.7274777531
2040.0 647465.4865330185
2050.0 618016.2030859893
2060.0 607725.6033156139
2070.0 612320.2966221409
2080.0 598856.1172640909
2090.0 617484.7454505134
2100.0 604160.7881940653
2110.0 604253.0611211899
2120.0 621696.0798686964
2130.0 620835.397110395
2140.0 652986.0694924535
2150.0 597362.5490496239
2160.0 601963.4114026774
2170.0 587471.7589426949
2180.0 610593.5591333115
2190.0 597273.3073232492
2200.0 603269.0160738964
2210.0 610556.2705634861
2220.0 640609.655057745
2230.0 626797.4032500096
2240.0 636913.2049996946
2250.0 676479.9657040308
2260.0 660064.1834940123
2270.0 673226.9920405489
2280.0 686952.3966040375
2290.0 701293.2455089674
2300.0 733392.4730856864
2310.0 771584.4482299471
2320.0 809957.7738343034
2330.0 1451410.95863549
2340.0 920159.868632097
2350.0 820519.0572966577
2360.0 801000.394303382
2370.0 816685.3477293516
2380.0 832180.1215569713
2390.0 909681.5136358022
2400.0 863642.8232850735
2410.0 881562.7670460321
2420.0 893747.901289268
2430.0 1935172.1979135126
2440.0 923334.7601976814
2450.0 940940.0889437891
2460.0 952501.794075861
2470.0 967119.4644604948
2480.0 981856.8867558774
2490.0 996886.5630243707
2500.0 1010503.3984987709
2510.0 1127760.9410986067
2520.0 1040844.9008591354
2530.0 1054846.301307666
2540.0 1066650.3328745689
2550.0 1080750.6991643615
2560.0 1251935.84938936
2570.0 1107266.5687013832
2580.0 1121465.069730576
2590.0 1162852.3759637857
2600.0 1148988.375489407
2610.0 1160982.822887345
2620.0 1172866.361779905
2630.0 1185756.7552513503
2640.0 1199244.9878367647
2650.0 1209696.143980061
2660.0 1218053.2304647875
2670.0 1367283.2436173756
2680.0 1238887.4872922106
2690.0 1251273.8510509825
2700.0 1263067.7388700072
2710.0 1272401.9288822403
2720.0 1288177.6991471928
2730.0 1380657.0033284323
2740.0 1392537.5174551592
2750.0 1320516.7598136275
2760.0 1337814.4962636672
2770.0 1345634.6364100918
2780.0 1357697.2247866306
2790.0 5414526.584331164
2800.0 3419823.3377318005
2810.0 1396325.02864298
2820.0 1407795.3423850918
2830.0 2193179.3290068065
2840.0 1430052.045802382
2850.0 1525374.5469767542
2860.0 1481773.4155371247
2870.0 1467026.7016047856
2880.0 1480242.557645568
2890.0 1491503.032302977
2900.0 1503314.3752294977
2910.0 1513575.7746395166
2920.0 1525651.4991954977
2930.0 1777040.1261354175
2940.0 1546705.1523236737
2950.0 1591870.8438542888
2960.0 1570461.9620948562
2970.0 1581073.1281145667
2980.0 1598010.4114772575
2990.0 1605065.813451626
3000.0 1614284.6231736627
3010.0 1626245.9826619185
3020.0 1638036.1861706174
3030.0 1649755.5824117276
3040.0 1661838.4619937644
3050.0 1671894.027171916
3060.0 1683021.7044423546
3070.0 1696529.6207021475
3080.0 1704140.4785987204
3090.0 1713338.0438211905
3100.0 1731645.1761932923
3110.0 1744472.6646749442
3120.0 1759422.6244613898
3130.0 1762719.538534678
3140.0 1774942.220340111
3150.0 1788031.7151341138
3160.0 1795482.3074596922
3170.0 1807617.765527273
3180.0 1813951.5885429175
3190.0 1877133.2814446609
3200.0 1834388.2711963037
3210.0 2151950.747731132
3220.0 1856858.9067397898
3230.0 1865251.7587750177
3240.0 1885052.306150507
3250.0 1890064.8515636167
3260.0 1918543.7671363787
3270.0 1912450.6543498205
3280.0 1924284.6610371177
3290.0 1937377.0378624513
3300.0 1946565.2496214362
3310.0 1948858.6001116533
3320.0 1953807.5408999533
3330.0 1971840.130349086
3340.0 2173741.8010662626
3350.0 1977494.0611058334
3360.0 1996868.8415885253
3370.0 1985653.0042064243
3380.0 2001788.6407685147
3390.0 2009625.056340074
3400.0 2028392.6964666361
3410.0 2025760.9037716598
3420.0 2295936.9425419816
3430.0 2304315.547923247
3440.0 2043681.8377114725
3450.0 2054141.9122954719
3460.0 2066033.6078497767
3470.0 2077840.6378832574
3480.0 2097926.686180884
3490.0 2102124.5338551137
3500.0 2100386.990412621
3510.0 2088201.9977750648
3520.0 2081323.1619618838
3530.0 2101281.6929346225
3540.0 2121561.632844736
3550.0 2122172.8540097987
3560.0 2116113.430911238
3570.0 2108955.368150705
3580.0 2172614.41748714
3590.0 2112099.0372298807
3600.0 2116937.3549124356
3610.0 2116376.061238302
3620.0 2136729.6098583834
3630.0 2150942.291709996
3640.0 2144615.033685375
3650.0 2142496.502463476
