#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 740042.0728372216
1020.0 766280.1922689518
1030.0 2643624.5472270884
1040.0 1042074.9753903836
1050.0 784681.1007487519
1060.0 791774.6805900318
1070.0 836089.4703310089
1080.0 2530255.2131569805
1090.0 2577757.687727384
1100.0 826360.0023935429
1110.0 832984.1589552503
1120.0 865368.8342088825
1130.0 841738.9534440354
1140.0 914131.1220809863
1150.0 857842.1365733246
1160.0 874153.393338687
1170.0 875770.7234730455
1180.0 879542.3357545065
1190.0 884895.5663567025
1200.0 1334291.5109901752
1210.0 1187594.3391002887
1220.0 7555972.717077826
1230.0 1092971.02261729
1240.0 4455461.9748083055
1250.0 1551852.7141366361
1260.0 2159543.5237210644
1270.0 2218668.138945335
1280.0 2290659.8104274734
1290.0 2472245.6621508985
1300.0 2662335.635931014
1310.0 2927836.189389808
1320.0 3058221.9592506127
1330.0 3109848.3055066504
1340.0 3470870.8706259783
1350.0 3340423.9941267567
1360.0 3420079.3315166696
1370.0 3470730.899693467
1380.0 3544319.7132584513
1390.0 8114908.688867118
1400.0 9024401.378262583
1410.0 6671444.747908958
1420.0 3763316.8334498573
1430.0 3695466.3657112718
1440.0 3714423.679187661
1450.0 3739138.1051604305
1460.0 3768564.786441685
1470.0 3797774.919690126
1480.0 3815661.359303263
1490.0 5988663.134223713
1500.0 3777925.1753563858
1510.0 3771705.3094877535
1520.0 3775851.5207702015
1530.0 3945559.8312306604
1540.0 3749444.7984141693
1550.0 53237398.25104417
1560.0 3750968.781181849
1570.0 3734936.0447863303
1580.0 3913467.4597149114
1590.0 3731473.984610333
1600.0 4091335.143802822
1610.0 3724284.488802958
1620.0 3723983.315187392
1630.0 3701962.1600578884
1640.0 33856195.27498255
1650.0 3671105.5679923655
1660.0 4748597.442827666
1670.0 6466237.586494445
1680.0 3648658.847225604
1690.0 3638096.207702029
1700.0 3623261.5551650357
1710.0 3606523.995189415
1720.0 3872107.148986302
1730.0 3626331.2018883326
1740.0 3694511.7666973337
1750.0 5481006.803693864
1760.0 3596296.279982776
1770.0 3593675.0986891417
1780.0 3608549.385663566
1790.0 3869549.957785086
1800.0 3595725.6955811763
1810.0 4419255.007604831
1820.0 4496876.294022236
1830.0 3518791.6417214065
1840.0 3494389.0486223693
1850.0 3772211.8823723015
1860.0 3635180.7833230817
1870.0 3463073.9882344585
1880.0 5670637.336518371
1890.0 7092240.304294656
1900.0 3428060.143841378
1910.0 22936922.293746963
1920.0 3413002.168292874
1930.0 3423181.804119824
1940.0 3364242.5975739164
1950.0 3372477.8779958184
1960.0 3347887.118758304
1970.0 3328954.868553214
1980.0 3298667.4009193154
1990.0 3292689.693523243
2000.0 3277031.8374800473
2010.0 3244113.595769125
2020.0 3114564.755272891
2030.0 2943399.487747838
2040.0 2879925.437265675
2050.0 2765797.967814028
2060.0 2698784.834210769
2070.0 2933721.5626055654
2080.0 2733924.0901270164
2090.0 2844715.703106137
2100.0 2860282.8106736764
2110.0 2919376.900873427
2120.0 3061077.1697300393
2130.0 2889307.480813835
2140.0 3171638.527187836
2150.0 2862790.083202226
2160.0 2851050.05250818
2170.0 2667980.80946301
2180.0 2933852.3454425936
2190.0 2916997.0002933233
2200.0 3036954.3002455807
2210.0 2791898.428833007
2220.0 2967192.9596294537
2230.0 3154239.2550307275
2240.0 3617997.6822612593
2250.0 3360395.9334064024
2260.0 3149270.705804639
2270.0 3169680.2148729176
2280.0 3346018.6704486543
2290.0 3343366.4315029206
2300.0 3422704.370556801
2310.0 3828191.864538064
2320.0 3824841.8690621965
2330.0 6499942.299763372
2340.0 4198081.283248314
2350.0 3787478.293245192
2360.0 3639752.3899835553
2370.0 3705836.9542865367
2380.0 3750733.0418524104
2390.0 4109309.042765668
2400.0 3891881.148567663
2410.0 3972570.3366398755
2420.0 4336362.292392754
2430.0 8924891.194409123
2440.0 4361974.99749436
2450.0 4529777.076262364
2460.0 4614499.696975934
2470.0 4549349.486381478
2480.0 4564159.20600018
2490.0 4511913.208323576
2500.0 4703948.923126759
2510.0 5125329.185432461
2520.0 4667640.731483822
2530.0 4816509.638103968
2540.0 4869427.69646598
2550.0 5149553.996157548
2560.0 5833582.025053939
2570.0 5440164.923632299
2580.0 5284924.182351213
2590.0 5482026.237962181
2600.0 5338071.043921455
2610.0 5312766.6036713645
2620.0 5573471.455811756
2630.0 5529392.589655648
2640.0 6518120.748455574
2650.0 6707147.857370766
2660.0 6485116.211767285
2670.0 7096852.45513432
2680.0 6951453.486439304
2690.0 7185305.5747671425
2700.0 7194482.240210949
2710.0 6723207.941355746
2720.0 6086533.427189502
2730.0 6652715.451036969
2740.0 6518053.98490549
2750.0 6309077.623238819
2760.0 6842493.3165785745
2770.0 7005974.058411198
2780.0 6607642.499747842
2790.0 24052346.60552377
2800.0 15061676.40317227
2810.0 6899270.224958598
2820.0 8121965.686266929
2830.0 11463402.010668429
2840.0 7580674.407369474
2850.0 7146819.087499708
2860.0 7746146.380466143
2870.0 8375290.104208076
2880.0 7805921.054598878
2890.0 8921019.622075344
