#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 20197.890826378665
1020.0 20914.005073052576
1030.0 72152.16803613397
1040.0 28441.243216146515
1050.0 21416.21913696123
1060.0 21609.823467403647
1070.0 22819.302381636884
1080.0 69057.99065592949
1090.0 70354.47071624
1100.0 22553.756970001126
1110.0 22734.54928016469
1120.0 23618.4207197451
1130.0 22973.492818947947
1140.0 24949.284697106796
1150.0 23412.99527094222
1160.0 23858.17675312783
1170.0 23902.318404993635
1180.0 24005.25647491365
1190.0 24151.36159667394
1200.0 36416.67651275839
1210.0 32412.887220347955
1220.0 206224.37152091335
1230.0 29830.339931777202
1240.0 121602.4509304799
1250.0 42354.54515396213
1260.0 58940.18617065765
1270.0 60553.86649814131
1280.0 62518.724657187064
1290.0 67474.72515854047
1300.0 72662.8279565489
1310.0 79909.10387898353
1320.0 83467.70550558322
1330.0 84876.73535715844
1340.0 94730.08096729274
1350.0 91169.79947487196
1360.0 93343.82022161326
1370.0 94726.24236731001
1380.0 96734.68454477764
1390.0 221479.27400675192
1400.0 246301.95711768017
1410.0 182082.94442514572
1420.0 102711.69674227304
1430.0 100859.84358328221
1440.0 101377.21961476048
1450.0 102051.72703847462
1460.0 102854.84014921903
1470.0 103652.0629876739
1480.0 104140.19213738981
1490.0 163447.6653442538
1500.0 103110.19987547542
1510.0 102940.39274122835
1520.0 103053.40148300027
1530.0 107682.92110901956
1540.0 102329.70675351116
1550.0 1452999.4343187357
1560.0 102370.829477761
1570.0 101931.53614656918
1580.0 106802.19049384611
1590.0 101834.89046460247
1600.0 111654.72063789798
1610.0 101636.56203696373
1620.0 101628.49104564714
1630.0 101027.00185662584
1640.0 924018.5525339168
1650.0 100181.0117213849
1660.0 129587.2263659262
1670.0 176466.0898737786
1680.0 99539.18793077646
1690.0 99238.50230692935
1700.0 98832.92076896671
1710.0 98333.41181651574
1720.0 105563.3371591208
1730.0 98827.37425005093
1740.0 100698.35746506126
1750.0 149405.03762151065
1760.0 97947.93155216555
1770.0 97917.11237711333
1780.0 98212.16561533461
1790.0 105034.2481830853
1800.0 97554.01123369749
1810.0 120323.50054937294
1820.0 122390.35379960609
1830.0 95753.20351513558
1840.0 95142.43270201428
1850.0 102721.1018290944
1860.0 98815.87888638038
1870.0 94027.47813956805
1880.0 154162.60516356447
1890.0 192930.78381865978
1900.0 93091.88860691628
1910.0 625468.8840083025
1920.0 92448.13270638158
1930.0 92859.1486703291
1940.0 91174.30022243266
1950.0 91124.6082086803
1960.0 90197.68399822776
1970.0 89666.8545840507
1980.0 89187.08066144738
1990.0 88795.66993988083
2000.0 88195.11760372642
2010.0 87426.60414535717
2020.0 83804.81080119987
2030.0 79044.45526087329
2040.0 76721.53171799364
2050.0 73232.05471255093
2060.0 72012.7368324342
2070.0 72557.76409250662
2080.0 70962.45986227154
2090.0 73170.78133576771
2100.0 71591.93995590878
2110.0 71602.80549408274
2120.0 73670.07229942587
2130.0 73568.01502563826
2140.0 77378.37968802958
