#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 1.8586816551953163
1020.0 1.9245810317670262
1030.0 6.639698781652614
1040.0 2.6172642219571762
1050.0 1.9707965538385182
1060.0 1.9886127120721129
1070.0 2.0999132579458615
1080.0 6.354961589368752
1090.0 6.474268290064021
1100.0 2.075476827151687
1110.0 2.0921139785535967
1120.0 2.1734509683228365
1130.0 2.1141024177897925
1140.0 2.295921804361675
1150.0 2.154546996912778
1160.0 2.1955141790963832
1170.0 2.199576248723181
1180.0 2.2090489832155105
1190.0 2.2224940993117768
1200.0 3.3511920370180617
1210.0 2.9827490642223364
1220.0 18.97749924970413
1230.0 2.7450943100351424
1240.0 11.19029021069282
1250.0 3.8976168601755297
1260.0 5.423886584656864
1270.0 5.5723835130833415
1280.0 5.753197355790871
1290.0 6.2092671078138695
1300.0 6.686696865059872
1310.0 7.353525828956848
1320.0 7.681001044542329
1330.0 7.810666309942015
1340.0 8.717409176752865
1350.0 8.389783377972071
1360.0 8.589847965563003
1370.0 8.717064006827922
1380.0 8.901898562087023
1390.0 20.3813596248702
1400.0 22.66565542817826
1410.0 16.75602687519536
1420.0 9.4520410119754
1430.0 9.281673406468002
1440.0 9.329322080158631
1450.0 9.391463047151083
1460.0 9.465440420914296
1470.0 9.53884434806373
1480.0 9.583920229646456
1490.0 15.041714480182458
1500.0 9.489392241556255
1510.0 9.473991589672151
1520.0 9.484434861351426
1530.0 9.910531056067052
1540.0 9.417932345619553
1550.0 133.71126094717667
1560.0 9.422159185221423
1570.0 9.382440652815227
1580.0 9.830886643025838
1590.0 9.373999364540754
1600.0 10.27784131265911
1610.0 9.35600313258323
1620.0 9.355529344944143
1630.0 9.301235241091874
1640.0 85.0365064029402
1650.0 9.22505277479748
1660.0 11.933567129662118
1670.0 16.24598306852344
1680.0 9.170417781167115
1690.0 9.142356901046787
1700.0 9.109317344279978
1710.0 9.070881271081321
1720.0 9.733462699506319
1730.0 9.120826332113179
1740.0 9.293016931675753
1750.0 13.779607557101082
1760.0 9.054883372072757
1770.0 9.053011852610044
1780.0 9.09584664621644
1790.0 9.733095707092687
1800.0 9.053783153054168
1810.0 11.148416343440712
1820.0 11.357924442516566
1830.0 8.902266689326037
1840.0 8.857765807312191
1850.0 9.572837906882889
1860.0 9.206289577189743
1870.0 8.816137924462911
1880.0 14.348466553102266
1890.0 17.999959150990833
1900.0 8.781302230405435
1910.0 57.88436640242203
1920.0 8.819815657325615
1930.0 8.945030870152253
1940.0 8.807009656225423
1950.0 8.849703022627091
1960.0 8.832260678257178
1970.0 8.90526974993646
1980.0 8.938450536029961
1990.0 8.938224439499857
2000.0 8.948232521222986
2010.0 8.978948676702798
2020.0 8.66513732970312
2030.0 8.40826852228455
2040.0 8.287525539773092
2050.0 8.085676215544288
2060.0 8.130404564787467
2070.0 8.811358960577458
2080.0 8.79296284028873
2090.0 9.993995728742
2100.0 9.854136006718377
2110.0 10.074775137219273
2120.0 10.685575458427547
2130.0 11.0204430221198
2140.0 12.100563188467369
2150.0 10.703273914334211
2160.0 11.421074001942177
2170.0 11.97817104048211
2180.0 11.606325193767699
2190.0 13.97244910854382
2200.0 13.412088953418515
2210.0 16.071009306601564
2220.0 14.311006413044879
2230.0 17.141234361600084
2240.0 19.121482106734213
2250.0 25.354324978078367
2260.0 16.262970381725886
2270.0 20.42681773077116
2280.0 24.46654864654775
2290.0 26.455328416657146
2300.0 24.846910011430552
2310.0 28.35593791384457
2320.0 38.1230036599523
2330.0 45.27088274467309
2340.0 40.38450303593531
2350.0 30.903492490540266
2360.0 39.13778957386741
2370.0 35.05000998302507
2380.0 53.02329167099983
2390.0 47.4376415568839
2400.0 67.15887999959355
2410.0 72.0485576318818
2420.0 57.395593863927495
2430.0 101.64813653991908
2440.0 91.55621497382904
2450.0 118.39035939578473
2460.0 91.62409509937756
2470.0 98.45105646263512
2480.0 102.72756161367982
2490.0 68.5645675497876
2500.0 116.90613491163745
2510.0 119.23985207133452
2520.0 103.27142764096844
2530.0 154.93229828030087
2540.0 190.3143445244122
2550.0 247.42501287620232
2560.0 228.24533516386515
2570.0 243.502698824013
2580.0 219.6509610476053
2590.0 213.04329901804314
2600.0 421.48234682880417
2610.0 313.63877976056636
2620.0 445.74705886821414
2630.0 585.0540454955669
2640.0 710.984941323583
2650.0 570.1867322803886
2660.0 758.5618654521691
2670.0 610.4481721755213
2680.0 788.4333803852799
2690.0 757.1218053342092
2700.0 743.0761526844263
2710.0 848.23087852756
2720.0 430.90242816935495
2730.0 687.8988326932464
2740.0 655.4663511966528
