#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 22009.283254063535
1020.0 22789.620242356003
1030.0 78622.93728353523
1040.0 30991.918088019105
1050.0 23336.87399680757
1060.0 23547.841200489762
1070.0 24865.788913050346
1080.0 75251.26709358138
1090.0 76664.01841132532
1100.0 24576.428789670998
1110.0 24773.434962183826
1120.0 25736.57398700133
1130.0 25033.807496719513
1140.0 27186.79284906627
1150.0 25512.72552038583
1160.0 25997.83188248677
1170.0 26045.932257302346
1180.0 26158.10204561882
1190.0 26317.31020439447
1200.0 39682.60623989574
1210.0 35319.74808886938
1220.0 224719.03852290107
1230.0 32505.592131505127
1240.0 132508.03313647347
1250.0 46152.996339657344
1260.0 64226.07506970578
1270.0 65984.47389024471
1280.0 68125.54496257214
1290.0 73526.01077208042
1300.0 79179.39433558057
1310.0 87075.53263437402
1320.0 90953.2776852761
1330.0 92488.67251259873
1340.0 103225.68839098704
1350.0 99346.11281822852
1360.0 101715.10465001177
1370.0 103221.50553330964
1380.0 105410.06933325922
1390.0 241342.03506556206
1400.0 268390.8724002059
1410.0 198412.55371864475
1420.0 111923.11341765078
1430.0 109905.1818653001
1440.0 110468.95732948561
1450.0 111203.9560731105
1460.0 112079.09413982756
1470.0 112947.81370335908
1480.0 113479.71931266
1490.0 178106.02048655035
1500.0 112357.35490116633
1510.0 112172.3189802074
1520.0 112295.46255831179
1530.0 117340.16785771548
1540.0 111506.86513627882
1550.0 1583307.701861774
1560.0 111551.67559464296
1570.0 111072.98490269505
1580.0 116380.45044707782
1590.0 110967.67166564795
1600.0 121668.16623258017
1610.0 110751.556612154
1620.0 110742.76157751831
1630.0 110087.3287056263
1640.0 1006886.6183490608
1650.0 109165.4671179031
1660.0 141208.89570355398
1670.0 192291.9626628608
1680.0 108466.0801291554
1690.0 108138.42881467337
1700.0 107696.47099279992
1710.0 107152.1586917986
1720.0 115030.48341802457
1730.0 107690.41772110536
1740.0 109729.19480337785
1750.0 162803.9959569597
1760.0 106732.0955407043
1770.0 106698.50894467517
1780.0 107020.01326768383
1790.0 114453.90915512286
1800.0 106302.81622851719
1810.0 131114.32875583725
1820.0 133366.52621825732
1830.0 104340.50407245274
1840.0 103674.94678455258
1850.0 111933.27466308183
1860.0 107677.82948561772
1870.0 102459.95162725737
1880.0 167988.14158610516
1890.0 210233.07475611762
1900.0 101440.42614345413
1910.0 681562.094539975
1920.0 100738.87150197897
1930.0 101186.65939852472
1940.0 99350.72170274364
1950.0 99296.53237533732
1960.0 98286.41677079716
1970.0 97707.8793694893
1980.0 97185.03862203044
1990.0 96758.46922031062
2000.0 96104.0259190244
2010.0 95266.51611379808
2020.0 91319.93419162677
2030.0 86132.49030006914
2040.0 83601.1711406951
2050.0 79798.64861638415
2060.0 78469.90896409666
2070.0 79063.1356390709
2080.0 77324.62708051216
2090.0 79729.91235605396
2100.0 78009.50381262197
2110.0 78021.4018601306
2120.0 80273.6153253561
2130.0 80162.46971658332
2140.0 84313.75225104958
2150.0 77131.64389076
2160.0 77725.67461099356
2170.0 75854.444067916
2180.0 78839.98333277332
2190.0 77119.89836759745
2200.0 77894.109191034
2210.0 78834.89987702544
2220.0 82715.51364135323
2230.0 80931.84302212326
2240.0 82237.92323798555
2250.0 87346.33800262245
2260.0 85227.43602238655
2270.0 86926.68525840239
2280.0 88698.67582049231
2290.0 90550.30874619349
2300.0 94695.07285565061
2310.0 99626.22324353638
2320.0 104580.34960180658
2330.0 187405.29540323402
2340.0 118809.53556949513
2350.0 105944.5621903773
2360.0 103423.58321689632
2370.0 105449.22758545562
2380.0 107448.60867051121
2390.0 117456.00068053088
2400.0 111510.0513024979
2410.0 113823.3418863167
2420.0 115398.0206146557
2430.0 249864.77461734437
2440.0 119215.60499471397
2450.0 121486.53171177355
2460.0 122981.90811695719
2470.0 124869.08809720067
2480.0 126771.79899146663
2490.0 128714.84736857409
2500.0 130469.0114946179
2510.0 145610.0324119355
2520.0 134387.8909527485
2530.0 136191.76982274366
2540.0 137713.03846078392
2550.0 139529.64484426996
2560.0 161634.96621661383
2570.0 142953.93003780654
2580.0 144787.8994651608
2590.0 150133.06700643036
2600.0 148325.39126039844
2610.0 149883.64444899012
2620.0 151406.18642030246
2630.0 153058.47890787528
2640.0 154785.6196554717
2650.0 156153.4016352435
2660.0 157212.61200914445
2670.0 176491.87692638478
2680.0 159901.488358472
2690.0 161504.61111633532
2700.0 163028.50314252597
2710.0 164226.42108603488
2720.0 166298.77366168803
2730.0 178217.85911707176
2740.0 179754.52276002284
2750.0 170439.26448650076
2760.0 172661.39106981037
2770.0 173644.92808209598
2780.0 175222.11634131265
2790.0 699034.7846128247
2800.0 441492.7742240702
2810.0 180185.52884431637
2820.0 181658.17207789017
2830.0 283094.35280731035
2840.0 184576.9972550744
2850.0 196917.90900221874
2860.0 191259.12255944984
2870.0 189318.5289932143
2880.0 190978.32928524053
