#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 11.266554525118282
1020.0 11.671163427755332
1030.0 40.192267426007895
1040.0 15.885523040541738
1050.0 11.993166228509892
1060.0 12.117349282623524
1070.0 12.815759410949338
1080.0 38.58062785335945
1090.0 39.34016352747706
1100.0 13.002736885296075
1110.0 13.767496088826578
1120.0 14.98812776263254
1130.0 14.676426293813373
1140.0 15.80765936987465
1150.0 15.162341497765635
1160.0 15.141520551181458
1170.0 15.347290900691466
1180.0 16.09621459759982
1190.0 16.583109150816973
1200.0 30.30371456020053
1210.0 24.14873207843915
1220.0 121.94477210063988
1230.0 34.66231600134193
1240.0 104.26983183180826
1250.0 99.98455429877076
1260.0 116.91990510879683
1270.0 153.48588831966669
1280.0 182.57346909234175
1290.0 229.2693596841212
1300.0 242.3795513590417
1310.0 306.6526122611159
1320.0 375.4337931163636
1330.0 388.67054813385886
1340.0 485.657872595295
1350.0 581.7864028798709
1360.0 606.2043775440773
1370.0 638.8572595614718
1380.0 758.3524250952123
1390.0 977.4987721744258
1400.0 1025.6943605483457
1410.0 1050.6378086428672
1420.0 1153.7956590905399
1430.0 1186.6414171995693
1440.0 1451.582504564055
1450.0 1616.7037212937003
1460.0 1847.981528096005
1470.0 1742.215393131076
1480.0 2122.0350513078215
1490.0 2436.806673292665
1500.0 2653.088728867074
1510.0 2875.4224768210474
1520.0 3604.3181579737234
1530.0 6905.656014154477
1540.0 9767.20424852721
1550.0 9782.974484528984
1560.0 8186.1740353807545
1570.0 11483.3275261171
1580.0 15116.887691861615
1590.0 16681.858381743416
1600.0 18622.264163387445
1610.0 17881.31597246083
1620.0 18505.19004868335
1630.0 17810.85004999094
1640.0 25411.710909803052
1650.0 22286.92647387256
1660.0 22021.296635321112
1670.0 24085.069100232
1680.0 195457.64363630244
1690.0 94442.20227879884
1700.0 125305.9834855458
1710.0 291462.54550815513
1720.0 360516.5186477841
1730.0 509988.1634875991
1740.0 511200.2956040869
1750.0 594265.1513627864
1760.0 730402.8414638493
1770.0 566525.6208920347
1780.0 752852.5361074484
1790.0 1235839.9843712929
1800.0 1451649.2435416584
1810.0 850890.0887368236
1820.0 869334.4866608026
1830.0 709996.7150501811
1840.0 652643.68315505
1850.0 629942.9758357214
1860.0 1040191.4172303585
1870.0 1349647.9707815675
1880.0 1431463.8722447718
1890.0 1426793.6843941147
1900.0 1076922.309928056
1910.0 1195693.6717701796
1920.0 1349948.5817822043
1930.0 700992.2086132843
1940.0 1226738.5741385592
1950.0 1718426.3451149876
1960.0 2264376.823731148
1970.0 2170021.6738268584
1980.0 1943023.5152361365
1990.0 2047101.8466417252
2000.0 2107561.4424923067
2010.0 1888054.955680266
2020.0 1741017.5064907554
2030.0 2151739.4797405032
2040.0 2560351.9382728077
2050.0 3086977.6555606336
2060.0 2239781.7100528744
2070.0 3781112.1232814374
2080.0 3712618.5747110522
2090.0 4171573.0167394294
2100.0 3674928.719807481
2110.0 4107736.690124446
2120.0 4598760.365879645
2130.0 2791836.8527524495
2140.0 3902780.966932487
2150.0 3538400.885917062
2160.0 4094757.954186398
2170.0 2581577.319758954
2180.0 3716937.9950060546
2190.0 4156031.4036433133
2200.0 5144416.893776236
2210.0 3065952.4797076276
2220.0 2578118.03472083
2230.0 3805971.946269906
2240.0 5186709.104319998
2250.0 3398938.5893541165
2260.0 3344428.8504015636
2270.0 3531188.5524879214
2280.0 4337606.861809154
2290.0 4321856.018178938
2300.0 3475909.5274080774
2310.0 4529256.659197051
2320.0 4531794.538159858
2330.0 2087843.5495240032
2340.0 2104705.4023296586
2350.0 2288170.8053797716
2360.0 1567835.2474083696
2370.0 1729529.0778688325
