#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 386409.320475579
1020.0 400109.4251953634
1030.0 1380355.5262943779
1040.0 544114.3116923356
1050.0 409717.3687592013
1060.0 413421.246476461
1070.0 436559.99543772254
1080.0 1321160.2870888202
1090.0 1345963.4699271373
1100.0 431479.80053287913
1110.0 434938.56928841665
1120.0 451848.06569538335
1130.0 439509.83919220394
1140.0 477309.0531598578
1150.0 447918.0361313949
1160.0 456434.879573063
1170.0 457279.3611008054
1180.0 459248.6870068739
1190.0 462043.8492000005
1200.0 696693.6966963387
1210.0 620096.5156780018
1220.0 3945313.8919261144
1230.0 570689.359681663
1240.0 2326397.386545875
1250.0 810292.0821134556
1260.0 1127594.8307034497
1270.0 1158466.4263651038
1280.0 1196056.4654734654
1290.0 1290870.5627687126
1300.0 1390125.0489847257
1310.0 1528754.7989563677
1320.0 1596835.0182406963
1330.0 1623791.41047064
1340.0 1812297.4586663735
1350.0 1744185.1015775092
1360.0 1785776.6660869531
1370.0 1812224.0217523063
1380.0 1850647.8741769027
1390.0 4237158.052849599
1400.0 4712045.069155149
1410.0 3483460.1009024368
1420.0 1964995.1210665863
1430.0 1929566.9997445946
1440.0 1939465.0093318447
1450.0 1952369.12644491
1460.0 1967733.620885144
1470.0 1982985.427843553
1480.0 1992323.9096797246
1490.0 3126945.3710146486
1500.0 1972618.9492081283
1510.0 1969370.3384976883
1520.0 1971532.3286704249
1530.0 2060100.4774836537
1540.0 1957687.2156903737
1550.0 27797581.890034486
1560.0 1958473.94951573
1570.0 1950069.77759523
1580.0 2043251.1211462426
1590.0 1948220.8532208619
1600.0 2136085.7286817557
1610.0 1944426.6209775915
1620.0 1944272.256975753
1630.0 1932765.1177358732
1640.0 17677558.006300833
1650.0 1916580.4483926108
1660.0 2479155.9221096113
1670.0 3376003.4000127497
1680.0 1904302.0285963283
1690.0 1898549.760636107
1700.0 1890790.4850157336
1710.0 1881235.5123355384
1720.0 2019552.0406998445
1730.0 1890685.589012187
1740.0 1926479.7634409429
1750.0 2858296.178420862
1760.0 1873862.0758200304
1770.0 1873272.272765445
1780.0 1878918.6104390516
1790.0 2009434.017706222
1800.0 1866329.5464900953
1810.0 2301935.7446242175
1820.0 2341478.0485504386
1830.0 1831876.4222238448
1840.0 1820192.109173707
1850.0 1965181.1005913434
1860.0 1890471.0464150384
1870.0 1798866.0980205298
1880.0 2949321.852125147
1890.0 3691006.2990560643
1900.0 1780968.1782027353
1910.0 11965969.438028459
1920.0 1768656.6738180292
1930.0 1776526.0442486166
1940.0 1744290.103198897
1950.0 1743343.4914801007
1960.0 1725613.4564347817
1970.0 1715464.4552353497
1980.0 1706285.207305753
1990.0 1698799.5580833873
2000.0 1687313.5973920978
2010.0 1672610.160824078
2020.0 1603320.9353376718
2030.0 1512254.628888181
2040.0 1467821.3607989943
2050.0 1401067.091923651
2060.0 1377744.9627189487
2070.0 1388229.3569450835
2080.0 1357711.7682376732
2090.0 1400010.7730483944
2100.0 1369799.2945677703
2110.0 1370019.4684665075
2120.0 1409617.5935887878
2130.0 1407662.6127138354
2140.0 1480587.7873754932
2150.0 1354412.8037138262
2160.0 1364885.0277418452
2170.0 1332049.155050092
2180.0 1384463.6668115063
2190.0 1354413.336088887
2200.0 1367933.927901078
2210.0 1384497.0790264227
2220.0 1452609.2483480764
2230.0 1421529.187345274
2240.0 1444524.2099569691
2250.0 1534456.9626744152
2260.0 1496713.9512497066
2270.0 1526785.1610979273
2280.0 1558025.1267970111
2290.0 1590565.495656629
2300.0 1663286.4585584116
2310.0 1750008.296740044
2320.0 1837354.9013913267
2330.0 3291581.4026553463
2340.0 2087359.2065213856
2350.0 1861043.8722814908
2360.0 1817092.6282448194
2370.0 1852459.9961023415
2380.0 1888117.2213742745
2390.0 2063538.0099284286
2400.0 1959928.4824434204
2410.0 2000386.6332402334
2420.0 2027957.6287899765
2430.0 4389948.708690306
2440.0 2095594.3427878853
2450.0 2136396.3060549973
2460.0 2161930.8766342113
2470.0 2194826.862969803
2480.0 2228111.2365734642
2490.0 2261336.6351291803
2500.0 2293635.698374221
2510.0 2558881.1353649893
2520.0 2361120.8824797054
2530.0 2394338.2737619225
2540.0 2421913.18841014
2550.0 2455197.974077997
2560.0 2844110.6380937314
2570.0 2517233.872201631
2580.0 2548570.6357253105
2590.0 2642407.501015615
2600.0 2613446.4606588497
