#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 3551.9289554442375
1020.0 3677.862249669456
1030.0 12688.422620391568
1040.0 5001.575470262849
1050.0 3766.179821576448
1060.0 3800.226387780257
1070.0 4012.9210306710547
1080.0 12144.291635403939
1090.0 12372.28598916874
1100.0 3966.223162825119
1110.0 3998.016652893468
1120.0 4153.451128013689
1130.0 4040.0364103723477
1140.0 4387.492114648218
1150.0 4117.325742146951
1160.0 4195.613767891651
1170.0 4203.376361162091
1180.0 4221.47868255294
1190.0 4247.172207533759
1200.0 6404.10669006927
1210.0 5700.014602369627
1220.0 36265.88156257718
1230.0 5245.857058268207
1240.0 21384.572786553952
1250.0 7448.319065504975
1260.0 10365.010668509827
1270.0 10648.786728538413
1280.0 10994.319667965674
1290.0 11865.864218519704
1300.0 12778.22545007963
1310.0 14052.529657805182
1320.0 14678.33263235624
1330.0 14926.119590352682
1340.0 16658.893763563014
1350.0 16032.795373504316
1360.0 16415.110898521158
1370.0 16658.218720530975
1380.0 17011.416189169253
1390.0 38948.55423594676
1400.0 43313.78264574899
1410.0 32020.45639295288
1420.0 18062.51220190124
1430.0 17736.851914459774
1440.0 17827.835813049016
1450.0 17946.45227545537
1460.0 18087.684872778133
1470.0 18227.881631402644
1480.0 18313.72227025627
1490.0 28743.322715351183
1500.0 18132.591489861203
1510.0 18102.72979750782
1520.0 18122.603104407324
1530.0 18936.733879035193
1540.0 17995.336714803725
1550.0 255519.2918689161
1560.0 18002.568370770572
1570.0 17925.31572652022
1580.0 18781.851595021762
1590.0 17908.319937436994
1600.0 19635.20018388223
1610.0 17873.44259466524
1620.0 17872.023223674092
1630.0 17766.24735768385
1640.0 162494.60254018303
1650.0 17617.474368189003
1660.0 22788.74598622633
1670.0 31032.695712856308
1680.0 17504.605045380173
1690.0 17451.72762189646
1700.0 17380.403046421812
1710.0 17292.560175737955
1720.0 18563.989571800084
1730.0 17379.426149956857
1740.0 17708.450556096155
1750.0 26273.832756220585
1760.0 17224.769032688742
1770.0 17219.3487197429
1780.0 17271.234121962167
1790.0 18470.94016188864
1800.0 17155.49055590558
1810.0 21159.65228879093
1820.0 21523.119162646122
1830.0 16838.80630561502
1840.0 16731.39652878992
1850.0 18064.152056386883
1860.0 17377.39462000605
1870.0 16535.31670055996
1880.0 27110.466859968692
1890.0 33928.0901153589
1900.0 16370.78239724204
1910.0 109992.68402267489
1920.0 16257.56325166074
1930.0 16329.828703346662
1940.0 16033.53917011834
1950.0 16024.793922085106
1960.0 15861.778215362812
1970.0 15768.411987858175
1980.0 15684.034265578539
1990.0 15615.193122866844
2000.0 15509.57695696531
2010.0 15374.416929566296
2020.0 14737.504839218924
2030.0 13900.338451269237
2040.0 13491.826019770979
2050.0 12878.162698620552
2060.0 12663.726417769129
2070.0 12759.463247526815
2080.0 12478.897141981675
2090.0 12867.069819741333
2100.0 12589.42475288158
2110.0 12591.344898075371
2120.0 12954.814354514789
2130.0 12936.877318514418
2140.0 13606.824652382202
2150.0 12447.752893816829
2160.0 12543.619482985805
2170.0 12241.634276491555
2180.0 12723.45021025235
2190.0 12445.857363492789
2200.0 12570.801997520117
2210.0 12722.629825805623
2220.0 13348.895762560609
2230.0 13061.041258336814
2240.0 13271.820686421886
2250.0 14096.233099560373
2260.0 13754.27787955312
2270.0 14028.508189293225
2280.0 14314.477728310269
2290.0 14613.300208248886
2300.0 15282.195577713082
2310.0 16078.00049531061
2320.0 16877.51334894335
2330.0 30244.069625639182
2340.0 19173.86516865526
2350.0 17097.67436640089
2360.0 16690.83066737553
2370.0 17017.735673916013
2380.0 17340.402227251026
2390.0 18955.427352719747
2400.0 17995.850908558856
2410.0 18369.177186938963
2420.0 18623.30390729325
2430.0 40323.98137022406
2440.0 19239.397959188802
2450.0 19605.887420423984
2460.0 19847.216076682285
2470.0 20151.775254669756
2480.0 20458.840861540968
2490.0 20772.416261195634
2500.0 21055.508912596382
2510.0 23499.01559068147
2520.0 21687.95029015399
2530.0 21979.06606691047
2540.0 22224.573295019414
2550.0 22517.74307885928
2560.0 26085.170974868808
2570.0 23070.365242433843
2580.0 23366.337130159198
2590.0 24228.957468242916
2600.0 23937.228939397377
2610.0 24188.7048532885
2620.0 24434.417576017935
2630.0 24701.06985458331
2640.0 24979.80138620627
2650.0 25200.53844351489
2660.0 25371.47722207866
2670.0 28482.82703337338
2680.0 25805.416739892255
2690.0 26064.13384924794
2700.0 26310.064448173922
2710.0 26503.388300685456
2720.0 26837.831228025556
2730.0 28761.371593312477
2740.0 29009.363316874533
2750.0 27506.036961003305
2760.0 27864.650899603243
2770.0 28023.377267560998
2780.0 28277.908984078036
2790.0 112812.4829720906
2800.0 71249.52458848576
2810.0 29078.92046561688
2820.0 29316.58036945042
2830.0 45686.6776281039
2840.0 29787.629769066036
2850.0 31779.245818870968
2860.0 30866.01265004215
2870.0 30552.83341146612
2880.0 30820.69731783008
2890.0 31049.426054130585
2900.0 31284.17777602148
2910.0 31499.596443012226
2920.0 31730.426715712547
