#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 4388.1755466311715
1020.0 4543.757882095924
1030.0 15675.714961242427
1040.0 6179.118853194888
1050.0 4652.8684568958315
1060.0 4694.930759255314
1070.0 4957.701057627554
1080.0 15003.476774468656
1090.0 15285.148863569195
1100.0 4900.008901877073
1110.0 4939.287676659456
1120.0 5131.316789287813
1130.0 4991.200336813071
1140.0 5420.45909876286
1150.0 5086.686244295458
1160.0 5183.405971479956
1170.0 5192.996146695704
1180.0 5215.360381849682
1190.0 5247.103051102517
1200.0 7911.854332262538
1210.0 7041.994664280903
1220.0 44804.12100623334
1230.0 6480.912834775435
1240.0 26419.238951538573
1250.0 9201.910446250096
1260.0 12805.291865138735
1270.0 13155.878634224553
1280.0 13582.762018341875
1290.0 14659.498296783488
1300.0 15786.660940409485
1310.0 17360.98039418073
1320.0 18134.11901665718
1330.0 18440.24368266076
1340.0 20580.97282528874
1350.0 19807.46958447742
1360.0 20279.79557522083
1370.0 20580.13946287991
1380.0 21016.492313745355
1390.0 48118.390173377695
1400.0 53511.344597359355
1410.0 39559.180656172444
1420.0 22315.056066525845
1430.0 21912.72532427435
1440.0 22025.131106751443
1450.0 22171.675524384875
1460.0 22346.16114263564
1470.0 22519.36609586565
1480.0 22625.41957378353
1490.0 35510.510497486044
1500.0 22401.649315670544
1510.0 22364.76161528816
1520.0 22389.326480260894
1530.0 23395.301651056685
1540.0 22232.290748105337
1550.0 315677.5484879431
1560.0 22241.33827919931
1570.0 22146.25455173839
1580.0 23204.62878330239
1590.0 22125.45736185574
1600.0 24259.110252308237
1610.0 22082.624838074214
1620.0 22081.18878599156
1630.0 21950.95157216679
1640.0 200754.366898151
1650.0 21768.29017166401
1660.0 28158.40728915161
1670.0 38342.180887267576
1680.0 21632.061438324756
1690.0 21568.20477970705
1700.0 21479.89259824612
1710.0 21379.721054793183
1720.0 22947.452523692522
1730.0 21488.049915132437
1740.0 21894.74664844213
1750.0 32481.481851634966
1760.0 21306.237617991635
1770.0 21297.634564447042
1780.0 21371.9959596803
1790.0 22863.58167196427
1800.0 21246.956714831504
1810.0 26186.72353914832
1820.0 26642.26245040999
1830.0 20843.120159174392
1840.0 20714.202968614765
1850.0 22363.042895732873
1860.0 21522.854176747962
1870.0 20503.20328556585
1880.0 33563.98294979787
1890.0 42016.719424299175
1900.0 20306.369916319898
1910.0 136001.78325664802
1920.0 20194.545087675662
1930.0 20321.466477403876
1940.0 19941.52111591391
1950.0 19958.867568929552
1960.0 19779.336733276865
1970.0 19699.420941579552
1980.0 19588.97600616686
1990.0 19517.799974905636
2000.0 19413.980935915653
2010.0 19238.865439628462
2020.0 18450.466431838064
2030.0 17446.50589591225
2040.0 16997.143131647397
2050.0 16261.4729778979
2060.0 16026.4650772704
2070.0 16459.34035753824
2080.0 16036.740107765394
2090.0 16723.160559184085
2100.0 16480.912264820214
2110.0 16544.829967489666
2120.0 17284.86722322891
2130.0 17288.67403812024
2140.0 18242.22084976976
2150.0 16417.948010669308
2160.0 16582.859876269926
2170.0 16257.490905550856
2180.0 17061.21708950397
2190.0 17154.79908633863
2200.0 17070.6961984429
2210.0 17452.152811497595
2220.0 18294.243514846767
2230.0 19383.25241656605
2240.0 20550.49179426617
2250.0 21370.08206190946
2260.0 18883.128026707804
2270.0 19719.978495588082
2280.0 20718.845145089792
2290.0 20896.248169052942
2300.0 21781.100144886812
2310.0 23295.217559497185
2320.0 25243.269121672638
2330.0 42450.67142378513
2340.0 29574.369348959306
2350.0 25211.65278819353
2360.0 25350.89200456992
2370.0 25011.106495015985
2380.0 27094.158248317923
2390.0 28706.47469426471
2400.0 29243.21846019158
2410.0 29356.146619685
2420.0 30157.9842091847
2430.0 59954.30921055432
2440.0 31782.5384806604
2450.0 34448.85185970446
2460.0 32959.11604302823
2470.0 32432.945003623987
2480.0 32260.72640929613
2490.0 29983.332941481232
2500.0 34324.456160517744
2510.0 36649.161217961555
2520.0 31621.779529099178
2530.0 36081.50668694537
2540.0 37503.642771458
2550.0 41069.555255662446
2560.0 49168.34018177433
2570.0 47962.31673710761
2580.0 46395.19797931132
2590.0 48271.98139277245
2600.0 53298.60871927716
2610.0 53276.899695534696
2620.0 62199.89442652848
2630.0 59139.19352323504
2640.0 86843.43818571385
2650.0 79375.09391911031
2660.0 87458.09386113613
2670.0 77493.12952765483
2680.0 104607.10449555036
2690.0 109943.83389451964
2700.0 90300.4146844253
2710.0 77811.93952468135
2720.0 55057.63883843094
2730.0 71318.56326429428
2740.0 65026.35900754087
2750.0 76347.05502192062
2760.0 87935.6641570449
2770.0 95682.650269067
2780.0 74624.36816110785
2790.0 184979.19324047078
2800.0 114070.94992855117
2810.0 95119.12339347196
2820.0 112168.63598768806
2830.0 113256.5826772635
2840.0 79025.66611314626
2850.0 57922.81690885467
2860.0 74971.54751495166
2870.0 97133.1233895868
2880.0 100956.588624862
2890.0 137244.86858208283
2900.0 271706.4083903313
2910.0 199424.65118654427
2920.0 279793.3424009364
2930.0 254113.09421763805
2940.0 145908.7449195425
2950.0 160512.90402730883
2960.0 203655.6278834959
2970.0 106744.9870876894
2980.0 189973.29177478843
2990.0 163744.84569327522
3000.0 124313.57252955435
3010.0 144749.09677072207
3020.0 110383.35146478267
3030.0 187263.5049130819
3040.0 153125.2776619289
3050.0 166833.70674293477
3060.0 207453.20409983632
3070.0 378861.02873925597
3080.0 250230.2646302606
3090.0 298009.87482253695
3100.0 229814.97300850885
3110.0 659379.9088780922
3120.0 713403.1412522006
3130.0 613514.3074804026
3140.0 685000.6036634719
3150.0 876292.3674866525
3160.0 486075.4713727369
3170.0 773894.3630346004
3180.0 489697.700975174
3190.0 621063.3381599095
3200.0 557689.960009957
3210.0 412844.0004693437
3220.0 427733.7062783763
3230.0 282150.8833889729
3240.0 501927.2130604473
