#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 0.591219321777141
1020.0 0.6121809450908267
1030.0 2.111990614156699
1040.0 0.832513289099881
1050.0 0.6268814235122272
1060.0 0.6325484816185003
1070.0 0.6679515496677039
1080.0 2.0214198972482924
1090.0 2.059369605390747
1100.0 0.6601786797419145
1110.0 0.6654707128515088
1120.0 0.691342813930701
1130.0 0.6724649103226673
1140.0 0.7302989853862232
1150.0 0.6853297358542562
1160.0 0.6983607942072422
1170.0 0.6996528794899575
1180.0 0.7026660146932635
1190.0 0.706942707330919
1200.0 1.0659649056572034
1210.0 0.9487686295547803
1220.0 6.036463614570068
1230.0 0.8731740108076743
1240.0 3.559466638537844
1250.0 1.2397742751971363
1260.0 1.7252582060394246
1270.0 1.7724927909230925
1280.0 1.8300068213731466
1290.0 1.9750755951410808
1300.0 2.126938314048181
1310.0 2.3390465174722634
1320.0 2.443211554223095
1330.0 2.484455745503255
1340.0 2.7728763711208173
1350.0 2.668662162396598
1360.0 2.7322986619552045
1370.0 2.77276401006614
1380.0 2.83155380301559
1390.0 6.482995045349
1400.0 7.209588232380469
1410.0 5.329811702066668
1420.0 3.0065089554314604
1430.0 2.952302732084633
1440.0 2.9674470211431547
1450.0 2.987190756261513
1460.0 3.010698951793985
1470.0 3.034034731757241
1480.0 3.0483229241509147
1490.0 4.784332112089333
1500.0 3.018173667653609
1510.0 3.013203182680065
1520.0 3.0165110987937704
1530.0 3.152023337481852
1540.0 2.9953275814738958
1550.0 42.53123987971834
1560.0 2.996531292130884
1570.0 2.9836725732458773
1580.0 3.1262431487292797
1590.0 2.9808436205783067
1600.0 3.268283200846197
1610.0 2.9750382795378316
1620.0 2.97480202493915
1630.0 2.9571956098003307
1640.0 27.047260773344668
1650.0 2.9324323144123
1660.0 3.7931915630143638
1670.0 5.165398729109382
1680.0 2.913645191917164
1690.0 2.904843733654432
1700.0 2.892971743090892
1710.0 2.878350278860961
1720.0 3.089979969239174
1730.0 2.8928091385935275
1740.0 2.9475753201729797
1750.0 4.373284989061851
1760.0 2.867066428986347
1770.0 2.8661642168913093
1780.0 2.874800553204007
1790.0 3.074491876070977
1800.0 2.85553501268897
1810.0 3.5220285753082505
1820.0 3.5825277134448394
1830.0 2.8028228528265884
1840.0 2.784944473089222
1850.0 3.006781911132296
1860.0 2.892470990718182
1870.0 2.7523069446592454
1880.0 4.512542913478937
1890.0 5.647337742239116
1900.0 2.724920179395387
1910.0 18.30830540430246
1920.0 2.7060748347904884
1930.0 2.718103440163936
1940.0 2.6687859855972427
1950.0 2.6673303395369117
1960.0 2.6401963491243285
1970.0 2.6246555263837656
1980.0 2.610610848564245
1990.0 2.5991522288684745
2000.0 2.581572401864151
2010.0 2.559074998694184
2020.0 2.453060844837722
