#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 170678.21239935188
1020.0 176729.59175111985
1030.0 609707.378211082
1040.0 240337.0031195189
1050.0 180973.4506474055
1060.0 182609.46508657257
1070.0 192829.92329136783
1080.0 583560.6548408305
1090.0 594516.2987250013
1100.0 190585.98522087553
1110.0 192113.73426058682
1120.0 199582.71201648712
1130.0 194132.87855708477
1140.0 210828.91027327834
1150.0 197846.80559512708
1160.0 201608.7221351241
1170.0 201981.7322824555
1180.0 202851.58973006444
1190.0 204086.22166357882
1200.0 307731.7974506295
1210.0 273898.58164012426
1220.0 1742657.5570155664
1230.0 252075.28541232046
1240.0 1027577.0438873079
1250.0 357908.5616372612
1260.0 498062.18384247116
1270.0 511698.26475936786
1280.0 528301.9032798905
1290.0 570181.5883133638
1300.0 614022.6071003734
1310.0 675255.8037538212
1320.0 705327.0507720845
1330.0 717233.7740139761
1340.0 800497.4884874504
1350.0 770412.0460868764
1360.0 788783.1709607695
1370.0 800465.0511451168
1380.0 817436.9876143263
1390.0 1871566.040857706
1400.0 2081325.1298077316
1410.0 1538655.2844832584
1420.0 867944.5261410301
1430.0 852295.8134595206
1440.0 856667.7953826212
1450.0 862367.5844398085
1460.0 869154.1298874259
1470.0 875890.9009383505
1480.0 880015.7376230888
1490.0 1381181.6061970224
1500.0 871311.9943680804
1510.0 869877.0726022399
1520.0 870832.0299088449
1530.0 909952.8532744618
1540.0 864716.5923157576
1550.0 12278279.356721912
1560.0 865064.0897876411
1570.0 861351.9257709939
1580.0 902510.409735789
1590.0 860535.2397448507
1600.0 943515.737744383
1610.0 858859.3046496467
1620.0 858791.1007093018
1630.0 853708.3314905934
1640.0 7808232.832486267
1650.0 846559.4534309928
1660.0 1095050.7402834652
1670.0 1491191.152819568
1680.0 841135.8281209581
1690.0 838594.9483557232
1700.0 835167.6420419419
1710.0 830946.5948251303
1720.0 892041.6497215268
1730.0 835120.7019855839
1740.0 850931.0685122155
1750.0 1262517.0384335362
1760.0 827689.0804166234
1770.0 827428.6227899144
1780.0 829921.8361652965
1790.0 887570.4235523706
1800.0 824360.0992311918
1810.0 1016769.1185964586
1820.0 1034234.5272245584
1830.0 809142.7081396269
1840.0 803981.4285887936
1850.0 868023.3467199866
1860.0 835023.0978444417
1870.0 794559.3607501586
1880.0 1302719.2209184251
1890.0 1630321.440426538
1900.0 786653.1269536978
1910.0 5285397.073118406
1920.0 781212.7100379366
1930.0 784685.2461430251
1940.0 770447.8646586238
1950.0 770027.6479099198
1960.0 762194.3880829917
1970.0 757707.9556596882
1980.0 753653.4285013402
1990.0 750345.4710399987
2000.0 745270.3855399875
2010.0 738775.6606915271
2020.0 708170.5989664001
2030.0 667942.90532188
2040.0 648312.9760788045
2050.0 618825.0940817448
2060.0 608520.9759343805
2070.0 613121.5255809756
2080.0 599639.7482935963
2090.0 618292.6029070746
2100.0 604951.1459999161
2110.0 605043.4240102177
2120.0 622509.0806455429
2130.0 621647.2379134757
2140.0 653839.899883159
2150.0 598143.7066840096
2160.0 602750.5241342516
2170.0 588239.6801177133
2180.0 611391.7405428324
2190.0 598053.563133939
2200.0 604057.1580842378
2210.0 611353.5685541523
2220.0 641446.4141066289
2230.0 627615.3529014424
2240.0 637744.0063447487
2250.0 677360.9658285362
2260.0 660926.4046977328
2270.0 674105.2445186109
2280.0 687847.553298692
2290.0 702207.1946058571
2300.0 734349.08994185
2310.0 772589.7398775041
2320.0 811011.9276822351
2330.0 1453304.3964696953
2340.0 921356.294010824
2350.0 821588.1134806165
2360.0 802041.1101871448
2370.0 817748.0049668
2380.0 833259.9373519205
2390.0 910863.2708487916
2400.0 864759.3317374754
2410.0 882701.2498248417
2420.0 894905.7118524285
2430.0 1937684.5315928399
2440.0 924523.1244305443
2450.0 942146.0955023611
2460.0 953731.1487160559
2470.0 968368.9839794217
2480.0 983125.4895894937
2490.0 998180.9172683306
2500.0 1011802.2616298939
2510.0 1129217.1478377965
2520.0 1042187.4503137625
2530.0 1056198.9130826413
2540.0 1068014.215943906
2550.0 1082125.770155338
2560.0 1253521.9261481145
2570.0 1108676.3195482516
2580.0 1122880.0531539202
2590.0 1164326.5850911448
2600.0 1150393.9917883712
2610.0 1162428.6600049036
2620.0 1174292.8739345262
2630.0 1187180.8723607804
2640.0 1200638.7917732727
2650.0 1211175.0442359124
2660.0 1219447.031414226
2670.0 1368906.1446835839
2680.0 1240318.7301062157
2690.0 1252740.3578606877
2700.0 1264556.8919373048
2710.0 1273929.1496646514
2720.0 1289803.4067689355
2730.0 1382351.3340452642
2740.0 1394266.405280803
2750.0 1322108.250699687
2760.0 1339388.6119808236
2770.0 1347221.3731044703
2780.0 1359331.3686700535
2790.0 5421496.313285816
2800.0 3424189.902435811
2810.0 1398003.9968033808
2820.0 1409471.9189117122
2830.0 2195894.5942193954
2840.0 1431832.0741687892
2850.0 1527304.5703127075
2860.0 1483626.9976800245
2870.0 1468838.0529945074
2880.0 1481998.639443122
2890.0 1493370.2696577602
2900.0 1505001.1017268181
2910.0 1515393.7298793264
2920.0 1526999.4698981857
2930.0 1779012.4971281998
2940.0 1548690.7246481886
2950.0 1593753.8622956206
2960.0 1572329.4623649528
2970.0 1583024.1530030863
2980.0 1599919.2746985352
2990.0 1607086.934260177
3000.0 1616282.429058316
