#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 45.80202874269132
1020.0 47.42593519862545
1030.0 163.61686983288902
1040.0 64.49518172276272
1050.0 48.56478792279624
1060.0 49.00381748206336
1070.0 51.74650920515341
1080.0 156.6003153559217
1090.0 159.5402964409321
1100.0 51.14434145007384
1110.0 51.554317652922435
1120.0 53.558641046313944
1130.0 52.09616130012113
1140.0 56.57659330022151
1150.0 53.09280516317413
1160.0 54.10232715822172
1170.0 54.20242559052438
1180.0 54.43585453999207
1190.0 54.76717185642341
1200.0 82.58078423562644
1210.0 73.50153562371626
1220.0 467.6475713744822
1230.0 67.64518625705453
1240.0 275.75349330077427
1250.0 96.04587484783393
1260.0 133.65653494553473
1270.0 137.3158196387139
1280.0 141.77145763759236
1290.0 153.01000127282646
1300.0 164.77487491636438
1310.0 181.2069935429821
1320.0 189.27670613780074
1330.0 192.47191232423688
1340.0 214.81598887574748
1350.0 206.74246690587043
1360.0 211.67241536071182
1370.0 214.8072842139302
1380.0 219.3617561116917
1390.0 502.2405636426901
1400.0 558.5300670652517
1410.0 412.9029275251074
1420.0 232.9156110424578
1430.0 228.71623035865085
1440.0 229.8894652939722
1450.0 231.419021399582
1460.0 233.24021195917
1470.0 235.0480454064887
1480.0 236.15495814528055
1490.0 370.6443765298547
1500.0 233.81928158364073
1510.0 233.43421586058383
1520.0 233.69048162075
1530.0 244.1886761532337
1540.0 232.04938493561838
1550.0 3294.9144246125575
1560.0 232.14263694561234
1570.0 231.14646616720185
1580.0 242.1914732493739
1590.0 230.9273059222027
1600.0 253.195380445945
1610.0 230.47756352134414
1620.0 230.45926077043094
1630.0 229.09528381167385
1640.0 2095.363547367694
1650.0 227.17686009699503
1660.0 293.86026910002965
1670.0 400.16578001225
1680.0 225.72141320255943
1690.0 225.03956024304904
1700.0 224.11983175271936
1710.0 222.9871002881073
1720.0 239.38214829532606
1730.0 224.10723469897266
1740.0 228.34999560327978
1750.0 338.80036965170564
1760.0 222.11293531426577
1770.0 222.04304052401406
1780.0 222.71210139590193
1790.0 238.1822786468558
1800.0 221.21959121180137
1810.0 272.8531495066289
1820.0 277.540045109606
1830.0 217.13595628661577
1840.0 215.75091009148463
1850.0 232.9367569222875
1860.0 224.08103817475606
1870.0 213.22246595855108
1880.0 349.5887440106332
1890.0 437.5018132804778
1900.0 211.10080052442135
1910.0 1418.3527143397073
1920.0 209.64084267525223
1930.0 210.5727037399159
1940.0 206.75205814466975
1950.0 206.63928840596785
1960.0 204.53720523521764
1970.0 203.33325023292096
1980.0 202.24520176801937
1990.0 201.3574970759259
2000.0 199.99557944507873
2010.0 198.25269451499705
2020.0 190.03973016635317
2030.0 179.24449201847972
2040.0 173.97673516193097
2050.0 166.0635630837092
2060.0 163.29841298585146
2070.0 164.53293684107695
2080.0 160.91504442065687
2090.0 165.92052069983018
2100.0 162.34029500169265
2110.0 162.36505522433032
2120.0 167.05198415923414
2130.0 166.82068655687382
2140.0 175.4596394765549
2150.0 160.51344019731602
2160.0 161.74963730391715
2170.0 157.8555461581278
2180.0 164.06854972378127
2190.0 160.48899744754803
2200.0 162.1001551495364
2210.0 164.05797107940003
2220.0 172.13365340537962
2230.0 168.42177749240417
2240.0 171.13977257481105
2250.0 181.7705488220689
2260.0 177.36104498297976
2270.0 180.8972376992802
2280.0 184.58480728011938
2290.0 188.43811536544567
2300.0 197.06350299566378
2310.0 207.32538633642645
2320.0 217.6350835856314
2330.0 389.9964700120825
2340.0 247.24648062708079
2350.0 220.474053653657
2360.0 215.22781656869097
2370.0 219.44324688933173
2380.0 223.60402613369095
2390.0 244.42973119300785
2400.0 232.05602240415342
2410.0 236.87005464593216
2420.0 240.147008664879
2430.0 519.9766717492676
2440.0 248.09153558477902
2450.0 252.81741386455244
2460.0 255.9293299457631
2470.0 259.8566134773187
2480.0 263.81621231485286
2490.0 267.85975479791045
2500.0 271.51023693404176
2510.0 303.01919233183736
2520.0 279.66554844025484
2530.0 283.41948978253674
2540.0 286.58531278460515
2550.0 290.3657405679292
2560.0 336.3676463861337
2570.0 297.491808401445
2580.0 301.3083843474245
2590.0 312.4318381953912
2600.0 308.670065702073
2610.0 311.9128395483836
2620.0 315.0813261671338
2630.0 318.5198678120148
2640.0 322.11413332329465
2650.0 324.96047425922353
2660.0 327.16482153543745
2670.0 367.2855314881927
2680.0 332.7604788142117
2690.0 336.09665260138826
2700.0 339.26793456490634
2710.0 341.7608621681267
2720.0 346.073265329486
2730.0 370.8774861660094
2740.0 374.0752404663567
2750.0 354.69002616966014
2760.0 359.3144578917083
2770.0 361.3613445445339
2780.0 364.6435861447345
2790.0 1454.7145808833252
2800.0 918.7611674373123
2810.0 374.97269009099466
2820.0 378.0372972583036
2830.0 589.1291640551569
2840.0 384.1111393325651
2850.0 409.79259805671546
2860.0 398.0169142219099
2870.0 393.97945039722146
2880.0 397.4351218360193
2890.0 400.38640890680745
2900.0 403.41620370100486
2910.0 406.19406960647194
2920.0 409.17845378210205
2930.0 476.9097313865618
2940.0 415.197260708185
2950.0 427.2810029042797
2960.0 421.36296203512535
2970.0 424.54423623190223
2980.0 428.90742200418043
2990.0 430.78804688615446
3000.0 433.39308526824686
3010.0 436.49430911535575
3020.0 439.81538923827725
3030.0 442.63156343922583
3040.0 445.95174911729896
3050.0 448.618995900833
3060.0 451.4826875031132
3070.0 454.51440999078744
3080.0 457.1658570301015
3090.0 459.662292102264
3100.0 464.3987857860597
3110.0 467.24489686774916
3120.0 471.3050026355716
3130.0 471.92003260403044
3140.0 475.3043702275618
3150.0 480.0119176539119
3160.0 484.6259471647963
3170.0 489.09314352740563
3180.0 488.2987935048492
3190.0 503.6681127454182
3200.0 492.20456697391876
3210.0 582.5777531957463
3220.0 499.3807700717231
3230.0 499.6220614999971
3240.0 504.57407604389715
3250.0 509.3645119109099
3260.0 526.3703403594003
3270.0 515.9381218086108
3280.0 521.4537814270345
3290.0 529.0335574561121
3300.0 517.3296668362917
3310.0 524.0158375568177
3320.0 525.9130492429504
3330.0 555.4209510056692
3340.0 602.6813877876525
3350.0 544.876592129355
3360.0 541.7355141040332
3370.0 530.8303360813486
3380.0 535.9650940163775
3390.0 537.168539197162
3400.0 543.4392281261684
3410.0 541.4394324869546
3420.0 612.7231355128118
3430.0 614.9799214768076
3440.0 547.0270752525025
3450.0 548.512466177004
3460.0 551.7888986215987
3470.0 555.1133976410878
3480.0 559.3635700500439
3490.0 561.3369514965157
3500.0 559.6155879779943
3510.0 556.9053978461535
3520.0 555.4630754757476
3530.0 561.3408290805221
3540.0 576.797635740587
3550.0 569.5033256174441
3560.0 566.7814368030695
3570.0 563.8391791165956
3580.0 581.4393424466608
3590.0 564.7190332266632
3600.0 564.4582697559258
3610.0 565.1980751483894
3620.0 570.9558123982019
3630.0 576.0904114355458
3640.0 580.4482011394846
3650.0 575.4818283737442
3660.0 594.4421067149314
3670.0 588.974929461535
3680.0 576.3830373278927
3690.0 582.9754037991709
3700.0 581.4343977384519
3710.0 574.3779870855918
3720.0 505.15033230951525
3730.0 842.2747552931555
3740.0 439.74438845453784
