#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 155933.22323950642
1020.0 161461.8204406437
1030.0 557034.4063301416
1040.0 219574.15087323813
1050.0 165339.04992042697
1060.0 166833.72812908312
1070.0 176171.23505779073
1080.0 533146.5134646168
1090.0 543155.6929580471
1100.0 174121.15209076856
1110.0 175516.9180102395
1120.0 182340.64647217485
1130.0 177361.6272669893
1140.0 192615.27917847954
1150.0 180754.7060072523
1160.0 184191.62840873154
1170.0 184532.4139944063
1180.0 185327.12395567095
1190.0 186455.09532472232
1200.0 281146.67007108754
1210.0 250236.32527824724
1220.0 1592108.3660772732
1230.0 230298.35619201607
1240.0 938804.0706997687
1250.0 326988.63467429794
1260.0 455034.30466301314
1270.0 467492.3566887363
1280.0 482661.5973059934
1290.0 520923.2722071108
1300.0 560976.8401081399
1310.0 616920.0656036714
1320.0 644393.4402569846
1330.0 655271.5348141876
1340.0 731342.0489954449
1350.0 703855.705307242
1360.0 720639.738112962
1370.0 731312.4139340973
1380.0 746818.1350281729
1390.0 1709880.3716894088
1400.0 1901518.2520256918
1410.0 1405729.9674710159
1420.0 792962.2981865486
1430.0 778665.4868145024
1440.0 782659.7706989008
1450.0 787867.1516949057
1460.0 794067.4035681373
1470.0 800222.1810875082
1480.0 803990.670753763
1490.0 1261860.5310372198
1500.0 796038.8489008538
1510.0 794727.8908562972
1520.0 795600.3488555129
1530.0 831341.5017468662
1540.0 790013.2274553614
1550.0 11217551.725085236
1560.0 790330.7044283333
1570.0 786939.236403126
1580.0 824542.0152144028
1590.0 786193.1043749083
1600.0 862004.8693264992
1610.0 784661.9543118324
1620.0 784599.6425700003
1630.0 779955.9767010673
1640.0 7133675.097004225
1650.0 773424.6943532286
1660.0 1000448.6757636954
1670.0 1362366.289726521
1680.0 768469.619252287
1690.0 766148.2476695677
1700.0 763017.0281831203
1710.0 759160.6397115304
1720.0 814977.6576498284
1730.0 762974.1434570488
1740.0 777418.6432568755
1750.0 1153447.4641112876
1760.0 756184.5442884469
1770.0 755946.5873252315
1780.0 758224.411221708
1790.0 810892.7040600483
1800.0 753143.1563829698
1810.0 928929.849852658
1820.0 944886.4110236948
1830.0 739240.404731486
1840.0 734525.0111457001
1850.0 793034.3109650504
1860.0 762884.9737241785
1870.0 725916.9218527314
1880.0 1190176.559520956
1890.0 1489477.0334022911
1900.0 718693.7136635759
1910.0 4828788.576925412
1920.0 713723.2987847017
1930.0 716895.8401577965
1940.0 703888.4380798213
1950.0 703504.5228146733
1960.0 696347.9853082207
1970.0 692249.1369215372
1980.0 688544.882360154
1990.0 685522.70042677
2000.0 680886.0612551686
2010.0 674952.420225871
2020.0 646991.3519623026
2030.0 610238.950178045
2040.0 592304.8689082683
2050.0 565364.467560746
2060.0 555950.5327288398
2070.0 560153.6190450651
2080.0 547836.4949217471
2090.0 564877.8828781825
2100.0 552689.0161667459
2110.0 552773.3784311432
2120.0 568730.1984997144
2130.0 567942.8140895658
2140.0 597354.2782900856
2150.0 546469.7451991874
2160.0 550678.6173464877
2170.0 537421.2544847908
2180.0 558573.3425920465
2190.0 546387.390085769
2200.0 551872.3502640632
2210.0 558538.4517509926
2220.0 586031.7273523533
2230.0 573395.2814515837
2240.0 582649.2551399469
2250.0 618843.4443317563
2260.0 603828.7411396946
2270.0 615868.891283948
2280.0 628424.0864636236
2290.0 641543.2054777386
2300.0 670907.8839356143
2310.0 705845.5933445784
2320.0 740947.2514062697
2330.0 1327753.743684886
2340.0 841760.9298543688
2350.0 750610.7742998697
2360.0 732752.9181611079
2370.0 747102.5875575924
2380.0 761273.5696553916
2390.0 832174.0607301005
2400.0 790052.0609995044
2410.0 806444.5116183711
2420.0 817595.1866344077
2430.0 1770289.5382482302
2440.0 844655.0592432849
2450.0 860754.256026597
2460.0 871336.061575625
2470.0 884708.636970399
2480.0 898189.1725444571
2490.0 911945.3271348628
2500.0 924390.3387140847
2510.0 1031662.581810272
2520.0 952148.4970538142
2530.0 964947.8749353051
2540.0 975740.2695229625
2550.0 988629.0984861836
2560.0 1145235.5376419201
2570.0 1012887.5163889158
2580.0 1025877.8155797772
2590.0 1063740.7480083103
2600.0 1051016.4254336075
2610.0 1062012.4386369549
2620.0 1072861.9069206736
2630.0 1084640.9371227983
2640.0 1096931.175963084
2650.0 1106531.8065440773
2660.0 1114112.4506464694
2670.0 1250663.5283199502
2680.0 1133205.4545744215
2690.0 1144515.788020957
2700.0 1155315.7964249577
2710.0 1163838.7918898878
2720.0 1178341.82271118
2730.0 1262896.9571915232
2740.0 1273763.30256978
2750.0 1207844.6701190688
2760.0 1223653.5599674415
2770.0 1230761.6028863362
2780.0 1241815.8434565447
2790.0 4953024.7732401015
2800.0 3128282.470696669
2810.0 1277104.4912597667
2820.0 1287562.0862484374
2830.0 2006096.5080506916
2840.0 1308017.7374584074
2850.0 1395308.2392023357
2860.0 1355338.245169424
2870.0 1341767.705682105
2880.0 1353757.5684457805
2890.0 1364004.8999227597
2900.0 1374680.1119644446
2910.0 1384043.5836402492
2920.0 1394848.8215735885
2930.0 1625013.7889735308
2940.0 1414495.5254798587
2950.0 1455729.011641719
2960.0 1435994.583897662
2970.0 1446010.745084745
2980.0 1461349.9173473439
2990.0 1467792.6885061907
3000.0 1476291.514158349
3010.0 1487151.9237276197
3020.0 1498056.9053227059
3030.0 1508450.0859296834
3040.0 1519594.180689145
3050.0 1528682.3688173625
3060.0 1538795.6347847346
3070.0 1550612.8412231195
3080.0 1558092.3379813118
3090.0 1566445.4020904668
3100.0 1583030.083065992
3110.0 1593959.69740532
3120.0 1606777.5050456398
3130.0 1610274.534679974
3140.0 1620940.0152323847
3150.0 1632105.1261352822
3160.0 1639613.572993702
3170.0 1649899.1459488922
3180.0 1656258.4596461402
3190.0 1715295.8734054884
3200.0 1675193.2317114421
3210.0 1966030.4031810055
3220.0 1695604.3508050991
3230.0 1704227.7733561378
3240.0 1721326.6098983306
3250.0 1725476.246387327
3260.0 1749300.8014843299
3270.0 1744329.8573472567
3280.0 1754910.5400314732
3290.0 1766714.5949704717
3300.0 1773165.9927351687
3310.0 1777994.4201194956
3320.0 1783407.6781405974
3330.0 1798193.420393731
3340.0 1983999.9479181021
3350.0 1805394.9178812632
3360.0 1822827.4153113123
3370.0 1813812.4048332856
3380.0 1827569.9852599092
3390.0 1835379.6772727356
3400.0 1850106.8089905074
3410.0 1849900.8893113267
3420.0 2095805.2063201414
3430.0 2103981.790311412
3440.0 1867208.7577620496
3450.0 1875728.1853912757
3460.0 1886506.4952869872
3470.0 1897387.405547465
3480.0 1915029.7485427023
3490.0 1919026.9177485516
3500.0 1916066.0280966412
3510.0 1905490.500319845
3520.0 1899690.3466735801
3530.0 1917311.9764862177
3540.0 1932631.4650221164
3550.0 1934342.3258835187
3560.0 1930085.6008288886
3570.0 1926217.119448157
3580.0 1985075.5570100977
3590.0 1929037.2897861297
3600.0 1932004.086951744
3610.0 1932470.6570759714
3620.0 1950184.2884673974
3630.0 1962179.1039126317
3640.0 1956478.816214395
3650.0 1955436.6185876108
3660.0 2002425.4464209313
3670.0 2006652.589946018
3680.0 1976512.3873476768
3690.0 1992447.7452934613
3700.0 1995785.3502532996
3710.0 1966680.8972390522
3720.0 1726870.961114358
3730.0 2875626.472677144
3740.0 1503498.156771305
3750.0 1582698.9380032779
3760.0 1518798.66367917
3770.0 1700573.7533959146
3780.0 1548922.1566628057
3790.0 1541858.0634398654
3800.0 1663807.542004029
3810.0 1553877.1448263288
3820.0 1554829.7642161956
3830.0 1541474.2560470074
3840.0 1709133.820494848
3850.0 1569407.6857747103
3860.0 3085723.8440774693
3870.0 1588916.6294690708
3880.0 1896248.5134721324
3890.0 1590804.2598905277
3900.0 1875108.1261945984
3910.0 1611460.370893088
3920.0 1598754.7686682043
3930.0 1568338.5447141537
3940.0 1566937.27596723
3950.0 1560221.2939077162
3960.0 2024395.2080542585
3970.0 1563069.9902455846
3980.0 1920701.2779528922
3990.0 1601863.1232043859
