#lam[Angstrom] flux[erg/cm2/s/A]
1010.0 733045.9436634359
1020.0 759036.0160106102
1030.0 2618632.5373824234
1040.0 1032223.5203801593
1050.0 777262.9678689854
1060.0 784289.4871655103
1070.0 828185.3384951332
1080.0 2506334.961698257
1090.0 2553388.3624169794
1100.0 818547.8489135192
1110.0 825109.3817621279
1120.0 857187.9013183604
1130.0 833781.409069172
1140.0 905489.2040396415
1150.0 849732.3565530906
1160.0 865889.4124130796
1170.0 867491.4535390887
1180.0 871227.4077719781
1190.0 876530.0319493384
1200.0 1321677.5096014806
1210.0 1176367.1785448652
1220.0 7484540.873004292
1230.0 1082638.3799893607
1240.0 4413341.380538441
1250.0 1537181.9722186164
1260.0 2139127.8690171856
1270.0 2197693.5658038547
1280.0 2269004.640679626
1290.0 2448873.8679264295
1300.0 2637166.777851945
1310.0 2900157.423503647
1320.0 3029310.5762374103
1330.0 3080448.923509198
1340.0 3438058.5663915714
1350.0 3308844.9111727015
1360.0 3387747.2551079798
1370.0 3437920.014147032
1380.0 3510813.224008462
1390.0 8038193.291427064
1400.0 8939087.98271014
1410.0 6608375.581390403
1420.0 3727740.246969964
1430.0 3660531.2517629373
1440.0 3679309.4537632414
1450.0 3703790.432879844
1460.0 3732939.1278462834
1470.0 3761873.1295728777
1480.0 3779590.6722246427
1490.0 5932049.915226977
1500.0 3742212.0219184696
1510.0 3736051.137256901
1520.0 3740158.2175748707
1530.0 3908248.9720620965
1540.0 3713987.0427354467
1550.0 52734100.14085176
1560.0 3715485.3310051905
1570.0 3699599.370494579
1580.0 3876426.9915821007
1590.0 3696159.4115263275
1600.0 4052604.277246476
1610.0 3689016.496971406
1620.0 3688721.821164077
1630.0 3666902.6479119495
1640.0 33536026.40193741
1650.0 3636299.732363293
1660.0 4703556.24616793
1670.0 6404987.772021316
1680.0 3613960.210855627
1690.0 3603598.9331550132
1700.0 3588879.010796546
1710.0 3572045.116406152
1720.0 3835017.8792747906
1730.0 3591503.8901124904
1740.0 3659214.744157333
1750.0 5427979.338468484
1760.0 3561736.904470257
1770.0 3558805.293905465
1780.0 3572362.8345343084
1790.0 3828208.9957609056
1800.0 3559698.641222203
1810.0 4376930.359733318
1820.0 4453061.429590263
1830.0 3485056.204092526
1840.0 3461393.6534937094
1850.0 3736629.4488667487
1860.0 3601022.786840566
1870.0 3429820.128366781
1880.0 5614565.16426362
1890.0 7023261.653397631
1900.0 3394719.308671705
1910.0 22718144.328219425
1920.0 3376511.7299511284
1930.0 3388217.9295122856
1940.0 3329981.1853009565
1950.0 3335097.5434773955
1960.0 3310489.4177283463
1970.0 3291763.295850925
1980.0 3266558.6215699143
1990.0 3262336.9466866497
2000.0 3247787.323171889
2010.0 3213311.625889023
2020.0 3082507.578273785
2030.0 2915195.6090884292
2040.0 2845381.267332707
2050.0 2728687.2552957716
2060.0 2666465.5552506344
2070.0 2892057.5015475284
2080.0 2789760.5995593145
2090.0 2955261.462839481
2100.0 2930928.5669054473
2110.0 2995755.991805547
2120.0 3128211.309790564
2130.0 2920354.1347676255
2140.0 3209229.6774171973
2150.0 2908323.164537359
2160.0 2936382.7933169375
2170.0 2704198.43880409
2180.0 2991545.65584576
2190.0 2986175.7399527375
2200.0 3141883.52287261
2210.0 2814884.351492279
2220.0 2969770.7205225322
2230.0 3135634.2366201947
2240.0 3528868.3577906047
2250.0 3314305.503167468
2260.0 3188569.88715012
2270.0 3220799.0115637486
2280.0 3414236.1439535366
2290.0 3395626.8177385223
2300.0 3487261.546081395
2310.0 3875102.05183318
2320.0 3926054.027425784
2330.0 6419286.198175373
2340.0 4132321.0009265984
2350.0 3734267.3428729707
2360.0 3572240.0540168425
2370.0 3657794.8782997816
2380.0 3691450.320107519
2390.0 4037101.2533064904
2400.0 3826061.858461604
2410.0 3905202.011469274
2420.0 4312125.589283722
2430.0 8879657.969810963
2440.0 4421159.463394971
2450.0 4632395.548500272
2460.0 4670077.845512124
2470.0 4612453.98661575
2480.0 4595658.928210145
2490.0 4517093.088260223
2500.0 4804723.484030664
2510.0 5137823.471141819
2520.0 4646021.771604727
2530.0 4796827.971504607
2540.0 4877084.004198243
2550.0 5196382.618963375
2560.0 5878407.218692466
2570.0 5441530.624951423
2580.0 5250193.439912449
2590.0 5403406.987125234
2600.0 5217299.024669485
2610.0 5198151.372771219
2620.0 5450919.96284334
2630.0 5420241.162401139
2640.0 6553200.262461789
2650.0 6759573.919237888
2660.0 6566596.84549398
2670.0 7133925.808116091
2680.0 6971429.462934471
2690.0 7064465.424533179
2700.0 7184817.438349151
2710.0 6693918.586491082
2720.0 6177777.242817323
2730.0 6719601.109112071
2740.0 6484902.627070528
2750.0 6195193.388653003
2760.0 6719762.676616429
2770.0 6863486.759505552
2780.0 6577667.466549692
2790.0 23659538.814557094
2800.0 14841527.022428269
2810.0 6604274.784036212
2820.0 7759252.780552009
2830.0 11267871.226365935
2840.0 7651297.112183757
2850.0 7279959.3020653
2860.0 8130154.072821232
2870.0 8553718.992871717
2880.0 7889629.808106389
2890.0 8910190.030275641
2900.0 10568425.130274488
2910.0 10208380.81193305
2920.0 9788130.908288553
2930.0 10694539.4633452
2940.0 9278583.150831107
2950.0 9573855.718563365
2960.0 10536408.225024818
2970.0 9546616.228945877
2980.0 9711341.925102025
2990.0 9959887.014961364
3000.0 10098608.642911555
3010.0 10612502.100415852
3020.0 9876667.631977987
3030.0 10584569.37906805
3040.0 10479075.212731918
3050.0 11078029.722109938
3060.0 10812205.653930506
3070.0 11223854.278119596
3080.0 10979845.90466832
3090.0 11093664.525676947
3100.0 10640094.759111244
3110.0 11972915.476258041
3120.0 11465821.628713317
3130.0 11396399.151105635
3140.0 11539874.569505496
3150.0 12142436.917463034
3160.0 10674310.885477457
3170.0 12124187.61408012
3180.0 11183594.897129487
3190.0 11723616.55173615
3200.0 11925499.933057178
3210.0 12499113.67827773
3220.0 11925083.683553837
3230.0 10447726.197026866
3240.0 11782483.158480175
3250.0 12263002.392697237
3260.0 13569615.53759006
3270.0 13138434.176970575
3280.0 12513889.216103792
3290.0 13627558.706260884
3300.0 13768116.136037135
3310.0 12792041.56045846
3320.0 13036357.205832683
3330.0 13412934.34216619
3340.0 13638321.125889136
3350.0 12451572.515454594
3360.0 12619490.041860104
3370.0 11722049.696068065
3380.0 12853503.458589833
3390.0 12817310.618234795
3400.0 13298667.107702982
3410.0 12642873.409965577
3420.0 13813402.218762102
3430.0 14810901.40790895
3440.0 12702078.930719808
3450.0 13694509.013708971
3460.0 13327062.785744097
3470.0 13496913.77580949
3480.0 13362290.277053274
3490.0 13927348.874446899
3500.0 14181792.714057755
3510.0 13714471.466095328
3520.0 13008795.119513793
3530.0 13620327.429906238
3540.0 14709874.913412811
3550.0 13878423.628516797
3560.0 14421990.81568528
3570.0 12593475.269809898
3580.0 13415250.849384578
3590.0 12786023.617952462
3600.0 14630884.746732939
3610.0 13158673.452637235
3620.0 13593944.213640494
3630.0 14208860.99935316
3640.0 14289811.883299302
3650.0 13878682.893142477
3660.0 15322854.030205982
3670.0 14874611.929264909
3680.0 14301336.886608072
3690.0 14381398.084965598
3700.0 15066329.222547963
3710.0 14512585.242567927
3720.0 13019090.172021493
3730.0 18858407.340639103
3740.0 11825870.337244619
3750.0 11720089.572761241
3760.0 12665028.123248465
3770.0 13637101.189808425
3780.0 15236989.221662834
3790.0 13485924.52464912
3800.0 14209002.867858278
3810.0 14621810.885283288
3820.0 12628388.54945166
3830.0 11127159.99454628
3840.0 12859871.308325276
3850.0 15046003.742805412
3860.0 20300671.09076212
3870.0 14044061.430214914
3880.0 16109110.285227425
3890.0 12821793.741756987
3900.0 15181535.054898031
3910.0 14437332.192157008
3920.0 13815236.746434107
3930.0 10134242.348510476
3940.0 11542707.827490963
3950.0 14577339.462706616
3960.0 15849337.411931438
3970.0 9927750.001758618
3980.0 16545778.72198877
3990.0 16135200.310563914
4000.0 16134246.510270149
4010.0 16195271.456754407
4020.0 16821035.103973992
4030.0 15699742.023529958
4040.0 16675084.225170277
4050.0 16146549.88159576
4060.0 15870929.38478955
4070.0 15685758.186145894
4080.0 17065131.25086105
4090.0 17722945.02612146
4100.0 17934951.80737051
4110.0 16969104.528613783
4120.0 17397877.206348017
4130.0 16305655.748412773
4140.0 17158873.99727571
4150.0 16835081.243908305
4160.0 17451535.636053585
4170.0 16746179.150425937
4180.0 16690987.878014706
4190.0 16911041.26046779
4200.0 15780736.361974765
4210.0 17295357.33410264
4220.0 16848838.613119576
4230.0 15913140.7198716
4240.0 16321188.022039693
4250.0 15902065.461910715
4260.0 16368446.048141854
4270.0 15333129.704661772
4280.0 16075356.712980635
4290.0 15263972.67620364
4300.0 13619821.959963463
4310.0 13257225.519745879
4320.0 16713645.89413665
4330.0 20522067.137409575
4340.0 15065487.592417303
4350.0 17238606.21109267
4360.0 17437298.950811435
4370.0 17026594.59091808
4380.0 15970869.386497777
4390.0 16540978.570487045
4400.0 16295273.436021602
4410.0 17113901.31094193
4420.0 17064993.879742563
4430.0 17341877.21330651
4440.0 17120556.698557395
4450.0 17249331.163571913
4460.0 16704817.364279505
4470.0 17596524.788987026
4480.0 17782791.410356715
4490.0 17803881.793020003
4500.0 18056348.82780907
4510.0 18819769.765374903
4520.0 17831293.3285619
4530.0 17153479.958381437
4540.0 17921536.559654735
4550.0 17721746.456629485
4560.0 18121809.541503042
4570.0 18167142.259426292
4580.0 17635622.350566927
4590.0 17632633.07440402
4600.0 17710580.260523155
4610.0 18054225.26739634
4620.0 17983326.347076785
4630.0 18045573.091763467
4640.0 18333231.178900525
4650.0 18518309.649955668
4660.0 18437268.597152848
4670.0 17989350.98878935
4680.0 18260492.598135736
4690.0 21058526.29515133
4700.0 18062010.111217335
4710.0 18164535.906089492
4720.0 18841458.362231858
4730.0 17921352.66069663
4740.0 18412383.494295396
4750.0 18414912.216871016
4760.0 18129963.087806072
4770.0 18141390.922797795
4780.0 18482228.764473658
4790.0 17921763.015100487
4800.0 18206720.557829443
4810.0 17926288.85637205
4820.0 18038410.744954634
4830.0 18101855.87371889
4840.0 17487664.441834673
4850.0 17764729.213378586
4860.0 24077771.042555794
